season,episode,number_line,timecode_in,timecode_out,text
1,17,93,00:08:48:07,00:08:49:17,Is she really Bu-yeon?
1,17,94,00:08:50:15,00:08:53:00,"Yes, she is your sister."
1,17,95,00:08:54:06,00:08:55:16,Bu-yeon.
1,17,96,00:09:00:23,00:09:03:22,"Bu-yeon, let me take you to your room."
1,17,97,00:09:36:00,00:09:39:03,You are Jang Uk's maid.
1,17,98,00:09:39:19,00:09:41:21,What are you doing here?
1,17,99,00:09:43:20,00:09:47:03,"I came to help Young Lady Jin run away
from home due to her relationship."
1,17,100,00:09:47:05,00:09:49:17,But it looks like I just should leave.
1,17,101,00:09:49:19,00:09:51:10,I will be off now.
1,17,102,00:10:02:03,00:10:03:19,Why was Mu-deok here?
1,17,103,00:10:04:08,00:10:06:04,I was sure she did not recognize me.
1,17,104,00:10:07:07,00:10:09:02,Should I have just killed her?
1,17,105,00:10:10:15,00:10:13:19,"Bu-yeon, I left your room untouched."
1,17,106,00:10:14:13,00:10:17:19,"After all, I knew that
this day would come."
1,17,107,00:10:29:03,00:10:30:08,Let us go inside.
1,17,108,00:10:47:15,00:10:49:21,All your belongings
1,17,109,00:10:50:22,00:10:52:11,are still here.
1,17,110,00:10:53:13,00:10:56:01,"After I almost died
when I was washed up in the lake,"
1,17,111,00:10:57:13,00:11:01:09,"I always had to wander,
unable to find a proper place to stay."
1,17,112,00:11:02:02,00:11:03:20,"But now, I have my own room."
1,17,113,00:11:07:13,00:11:10:05,"I had no idea I had a mother
waiting for me to return."
1,17,114,00:11:13:01,00:11:17:04,Every day was full of misery and distress.
1,17,115,00:11:22:09,00:11:23:20,My poor daughter.
1,17,116,00:11:25:05,00:11:27:15,"I will make sure
you are always happy from now on."
1,17,117,00:11:29:00,00:11:30:10,Do not worry.
1,17,118,00:11:34:07,00:11:35:12,Mother.
1,17,119,00:11:51:22,00:11:56:04,"Did Jin Mu really bring home
Lady Jin's daughter?"
1,17,120,00:11:58:10,00:12:01:12,"Yes, the girl he brought
opened the doors of Jinyowon."
1,17,121,00:12:02:13,00:12:04:11,"- What?
- She opened the doors?"
1,17,122,00:12:04:13,00:12:07:23,"It takes more than a mere trick
to open those doors."
1,17,123,00:12:08:00,00:12:11:10,"They can only be opened
by the members of the Jin family."
1,17,124,00:12:14:13,00:12:19:02,"Does this really mean
Jin Bu-yeon has returned?"
1,17,125,00:12:28:17,00:12:32:08,"Why do my eyes hurt like crazy
every time I go to Jinyowon?"
1,17,126,00:12:39:14,00:12:41:12,"Is it because of
the power of their relics?"
1,17,127,00:13:01:04,00:13:02:18,"Mu-deok, what are you doing here?"
1,17,128,00:13:03:21,00:13:05:16,Why were you looking in the mirror?
1,17,129,00:13:09:15,00:13:11:04,Did you want to look nice for me?
1,17,130,00:13:12:10,00:13:13:19,Do not be ridiculous.
1,17,131,00:13:14:11,00:13:15:14,Wait.
1,17,132,00:13:15:16,00:13:17:11,I want to make myself look nice.
1,17,133,00:13:18:02,00:13:21:01,"How about you pick something suitable
for your young master?"
1,17,134,00:13:23:21,00:13:25:07,I will pick one myself.
1,17,135,00:13:30:04,00:13:31:20,What do you think? Does it suit me?
1,17,136,00:13:31:22,00:13:34:21,"Yes, sure. You look fabulous."
1,17,137,00:13:35:09,00:13:37:13,Of course it would look nice on me.
1,17,138,00:13:38:10,00:13:39:19,Let me see.
1,17,139,00:13:41:23,00:13:43:13,This looks nice on me too.
1,17,140,00:13:43:15,00:13:45:12,"This is just too hard.
Everything suits me."
1,17,141,00:13:51:00,00:13:52:09,What is this?
1,17,142,00:13:52:21,00:13:55:22,Give me that. I will doll you up.
1,17,143,00:14:01:19,00:14:05:02,Look at you. You look stunning.
1,17,144,00:14:05:14,00:14:07:24,It looks like I am all dolled up now.
1,17,145,00:14:08:01,00:14:09:13,"Now, it is your turn."
1,17,146,00:14:15:04,00:14:17:01,"Look at how pretty you look, Mu-deok."
1,17,147,00:14:19:03,00:14:22:04,"How childish of you.
I thought you only liked my eyes."
1,17,148,00:14:22:06,00:14:24:23,"I know, right?
I only thought your eyes were pretty."
1,17,149,00:14:26:08,00:14:28:22,"But your poison must have done
a number on me."
1,17,150,00:14:28:24,00:14:30:20,"Now, you look pretty no matter what."
1,17,151,00:14:40:20,00:14:44:11,I see you are trying hard not to love me.
1,17,152,00:14:44:13,00:14:45:13,You seem distressed.
1,17,153,00:14:50:01,00:14:52:08,Not at all. You could not be more wrong.
1,17,154,00:14:55:21,00:14:59:11,"If you are going to lie to my face,
at least try not to show it."
1,17,155,00:14:59:13,00:15:02:02,You are blushing right now.
1,17,156,00:15:04:21,00:15:07:20,"That is because
you put all this blush on my face."
1,17,157,00:15:07:22,00:15:09:00,Let me see.
1,17,158,00:15:11:19,00:15:14:04,"I must have applied too much.
It will not come off."
1,17,159,00:15:17:07,00:15:18:18,You kind of
1,17,160,00:15:19:12,00:15:22:03,look like a drunk dog right now.
1,17,161,00:15:25:12,00:15:28:20,"You should not glare like that.
You look like a dog about to bite."
1,17,162,00:15:28:22,00:15:31:05,I might as well just bite you.
1,17,163,00:15:33:10,00:15:35:16,I will not bite. Come here.
1,17,164,00:15:39:03,00:15:41:17,All right. Stop.
1,17,165,00:15:44:23,00:15:47:06,I had to buy this because of you.
1,17,166,00:15:48:09,00:15:51:16,"Do not use it if you do not need it.
I will use it for myself."
1,17,167,00:15:53:06,00:15:54:24,This is pretty too.
1,17,168,00:16:57:02,00:16:58:02,Mu-deok…
1,17,169,00:17:15:01,00:17:16:17,You were almost hit by the wagon.
1,17,170,00:17:26:04,00:17:27:13,Mu-deok.
1,17,171,00:17:27:15,00:17:30:16,"Are you really drunk or something?
Did you drink without me?"
1,17,172,00:17:33:09,00:17:36:06,"I had a drink too.
How about we have some more together?"
1,17,173,00:17:37:00,00:17:38:14,I am not drunk.
1,17,174,00:17:39:12,00:17:40:24,Were you out drinking?
1,17,175,00:17:41:01,00:17:43:21,"I went to Gaema Village
and someone let me have a drink."
1,17,176,00:17:44:10,00:17:46:20,Did you meet Shaman Choi there?
1,17,177,00:17:48:07,00:17:50:19,"I found a connection
between her and Jin Mu."
1,17,178,00:17:50:21,00:17:53:17,"But I also ran into
the Crown Prince there."
1,17,179,00:17:54:11,00:17:55:13,The Crown Prince?
1,17,180,00:17:55:15,00:17:59:00,"His Royal Highness is also suspicious
of Jin Mu and the Queen."
1,17,181,00:18:06:21,00:18:07:21,Your Royal Highness.
1,17,182,00:18:09:07,00:18:11:02,Are you coming back from Gaema Village?
1,17,183,00:18:12:04,00:18:13:04,Yes.
1,17,184,00:18:13:16,00:18:16:12,"The place was like a maze.
It was hard to find my way out."
1,17,185,00:18:17:05,00:18:18:05,What is it?
1,17,186,00:18:18:19,00:18:21:17,"- Is there something the matter?
- The Assistant Gwanju is here."
1,17,187,00:18:42:12,00:18:46:13,"Where did you go all by yourself
without a single person to escort you?"
1,17,188,00:18:47:05,00:18:50:10,"It is embarrassing enough to be caught
after sneaking out. Please let it slide."
1,17,189,00:18:52:20,00:18:54:21,I just met His Majesty.
1,17,190,00:18:55:13,00:18:57:12,He brought up the King's Star again.
1,17,191,00:18:59:10,00:19:00:21,He seems to want it so much.
1,17,192,00:19:00:23,00:19:04:14,"You should just give him a fake
constellation plate with the King's Star."
1,17,193,00:19:04:16,00:19:06:24,"Then he must find everyone
who was born that day"
1,17,194,00:19:07:01,00:19:08:14,and kill them.
1,17,195,00:19:10:06,00:19:11:12,Why?
1,17,196,00:19:11:24,00:19:13:22,It could be a hero like Master Seo Gyeong
1,17,197,00:19:13:24,00:19:16:22,"instead of being a traitor
wishing to conspire against the king."
1,17,198,00:19:16:24,00:19:19:12,"They say Seo Gyeong saved the world
with the ice stone."
1,17,199,00:19:19:14,00:19:20:14,But that is not true.
1,17,200,00:19:22:08,00:19:24:20,"In truth, he controlled the world
by forbidding everyone"
1,17,201,00:19:24:22,00:19:26:11,from using that immense power.
1,17,202,00:19:27:11,00:19:30:06,"The ice stone enables sorcery,
which is why it is dangerous."
1,17,203,00:19:30:08,00:19:32:12,That is the logic set by Songrim.
1,17,204,00:19:33:09,00:19:36:22,"The ice stone has the power
to bring eternity to finite things."
1,17,205,00:19:38:02,00:19:39:14,"Instead of aging and dying,"
1,17,206,00:19:39:16,00:19:43:08,"its power could enable us
to stay young and beautiful."
1,17,207,00:19:43:10,00:19:45:03,"Are you talking about
the alchemy of souls?"
1,17,208,00:19:45:05,00:19:47:03,The sorcery that was banned by Songrim.
1,17,209,00:19:47:05,00:19:48:19,But what if the ban gets lifted
1,17,210,00:19:48:21,00:19:50:19,"and the use of the ice stone
becomes permissible?"
1,17,211,00:19:50:21,00:19:51:23,Your Royal Highness.
1,17,212,00:19:52:18,00:19:54:11,What do you think would happen then?
1,17,213,00:19:57:21,00:20:01:08,"Those who possess the ice stone
will be able to live forever."
1,17,214,00:20:02:13,00:20:05:16,"But it would be dangerous if that kind
of power can be used by anyone."
1,17,215,00:20:05:18,00:20:07:15,Not everyone will be able to use it.
1,17,216,00:20:07:17,00:20:10:11,"We will create a new order
where only those specially chosen,"
1,17,217,00:20:10:13,00:20:13:01,"like you, Your Royal Highness,
will be allowed to use its power."
1,17,218,00:20:16:15,00:20:18:11,We need to find the ice stone
1,17,219,00:20:18:13,00:20:21:04,in order for that to become possible.
1,17,220,00:20:21:21,00:20:24:16,"Jin Bu-yeon, the long-lost daughter
of Jinyowon, has returned."
1,17,221,00:20:24:18,00:20:26:18,"- Jinyowon?
- The woman who helped"
1,17,222,00:20:26:20,00:20:31:00,"Master Seo Gyeong find the ice stone
was the first leader of Jinyowon."
1,17,223,00:20:31:02,00:20:33:07,And Jin Bu-yeon has divine powers
1,17,224,00:20:33:09,00:20:35:04,that parallel that of the first leader.
1,17,225,00:20:40:00,00:20:42:23,"If the ice stone appears
just like it did 200 years ago,"
1,17,226,00:20:43:00,00:20:44:21,the priestess of Jinyowon
1,17,227,00:20:46:01,00:20:48:03,will surely find it once again.
1,17,228,00:20:52:02,00:20:54:09,"The eldest daughter of Jinyowon
has returned alive."
1,17,229,00:20:54:21,00:20:57:18,She seemed like an ordinary blind girl.
1,17,230,00:20:58:11,00:21:00:06,I thought she was a powerful priestess.
1,17,231,00:21:01:02,00:21:02:12,I wonder if she lost her power.
1,17,232,00:21:02:14,00:21:03:24,I guess it is possible
1,17,233,00:21:04:01,00:21:07:01,"seeing that she failed
to find her way home for ten years."
1,17,234,00:21:09:24,00:21:13:14,"She was brought here by Jin Mu.
There is no way she is ordinary."
1,17,235,00:21:13:16,00:21:15:05,Did you notice anything peculiar?
1,17,236,00:21:18:16,00:21:21:09,"I ran into her once
in front of your house."
1,17,237,00:21:23:09,00:21:26:02,"I remember because I picked up
the cane she had dropped."
1,17,238,00:21:28:10,00:21:29:18,She was in front of my house?
1,17,239,00:21:29:20,00:21:32:02,"But nothing about her
seemed peculiar that day."
1,17,240,00:21:32:04,00:21:33:19,The same goes for today.
1,17,241,00:21:37:14,00:21:38:14,The umbrella…
1,17,242,00:21:42:06,00:21:44:06,She was carrying an umbrella.
1,17,243,00:21:44:08,00:21:46:06,I have seen that umbrella somewhere.
1,17,244,00:21:46:21,00:21:49:18,"An umbrella?
What is so special about an umbrella?"
1,17,245,00:21:49:20,00:21:50:21,No.
1,17,246,00:21:50:23,00:21:53:18,"That umbrella was made
with high-quality sheepskin and bamboo."
1,17,247,00:21:54:13,00:21:56:00,It was very expensive.
1,17,248,00:21:57:05,00:21:59:12,"- How did it end up with her?
- Why?"
1,17,249,00:21:59:14,00:22:01:03,Who did it originally belong to?
1,17,250,00:22:03:10,00:22:04:11,The umbrella?
1,17,251,00:22:05:00,00:22:06:20,I do not have that umbrella anymore.
1,17,252,00:22:07:10,00:22:08:21,I gave it to someone.
1,17,253,00:22:08:23,00:22:10:07,Who did you give it to and where?
1,17,254,00:22:11:01,00:22:12:19,It was not intentional.
1,17,255,00:22:12:21,00:22:14:17,I am sorry. I know you bought it for me.
1,17,256,00:22:15:08,00:22:16:22,You do not need to apologize.
1,17,257,00:22:17:10,00:22:19:08,Did you give it to a woman?
1,17,258,00:22:19:24,00:22:21:24,"Yes, I did give it to a woman."
1,17,259,00:22:22:01,00:22:23:01,Please do not be angry.
1,17,260,00:22:24:19,00:22:27:01,Why would I be angry?
1,17,261,00:22:27:03,00:22:28:13,Who was that woman?
1,17,262,00:22:29:03,00:22:30:03,Tell me.
1,17,263,00:22:30:05,00:22:32:17,"Will you answer me already?
This is so frustrating."
1,17,264,00:22:32:19,00:22:34:15,Who was the woman you gave it to?
1,17,265,00:22:38:02,00:22:39:16,Mu-deok.
1,17,266,00:22:39:18,00:22:42:03,That is not the way to ask. Yul is…
1,17,267,00:22:43:13,00:22:45:18,He is pale with fear.
1,17,268,00:22:45:20,00:22:48:02,"You sound like a wife
interrogating a cheating husband."
1,17,269,00:22:48:05,00:22:50:21,"It is inappropriate to ask him
with such a demanding tone."
1,17,270,00:22:51:17,00:22:53:13,Watch and learn. Yul.
1,17,271,00:22:53:15,00:22:56:12,"Did you give that umbrella
to a blind girl?"
1,17,272,00:22:57:06,00:22:58:06,How did you know that?
1,17,273,00:22:59:13,00:23:02:12,"By any chance, is she So-i,
the girl you mentioned last time?"
1,17,274,00:23:03:19,00:23:05:24,"Yes, I gave it to her."
1,17,275,00:23:06:01,00:23:07:04,Why do you ask?
1,17,276,00:23:08:05,00:23:09:11,"Today, I went to Jinyowon"
1,17,277,00:23:10:08,00:23:12:11,"and saw their long-lost daughter,
Jin Bu-yeon."
1,17,278,00:23:12:13,00:23:14:03,"She was blind,"
1,17,279,00:23:14:05,00:23:16:11,"but she was holding an umbrella
instead of a cane."
1,17,280,00:23:17:09,00:23:18:14,Was it the same umbrella?
1,17,281,00:23:22:02,00:23:23:02,Hey.
1,17,282,00:23:24:05,00:23:25:21,"Hey, did you hear?"
1,17,283,00:23:25:23,00:23:29:06,"They found Young Lady Jin's older sister.
They found Jin Bu-yeon."
1,17,284,00:23:31:00,00:23:32:01,Do you hear me?
1,17,285,00:23:32:19,00:23:34:13,What is with this atmosphere?
1,17,286,00:23:35:03,00:23:36:14,What were you talking about?
1,17,287,00:23:36:16,00:23:39:05,"We were talking about So-i,
the girl we were looking for."
1,17,288,00:23:39:20,00:23:40:20,So-i?
1,17,289,00:23:41:17,00:23:42:23,"Oh, the swindler?"
1,17,290,00:23:43:12,00:23:44:12,Did you find her?
1,17,291,00:23:44:13,00:23:46:21,The Jin Bu-yeon that Jin Mu has brought in
1,17,292,00:23:47:17,00:23:48:23,"is So-i, the swindler."
1,17,293,00:23:49:17,00:23:51:14,She must have killed all those people
1,17,294,00:23:51:17,00:23:53:14,to keep her identity a secret.
1,17,295,00:24:09:08,00:24:10:13,Jin Bu-yeon.
1,17,296,00:24:14:13,00:24:16:23,"I will make sure to become
indistinguishable from you."
1,17,297,00:24:34:13,00:24:36:23,"This is exactly the same
as the one that Mu-deok had."
1,17,298,00:24:40:02,00:24:41:19,Why is this here?
1,17,299,00:24:43:17,00:24:44:20,Bu-yeon.
1,17,300,00:24:52:24,00:24:54:03,Do you remember
1,17,301,00:24:55:07,00:24:56:08,this eye mask?
1,17,302,00:25:03:13,00:25:05:14,The eye masks you wore
1,17,303,00:25:05:16,00:25:08:23,were all embroidered by me.
1,17,304,00:25:09:16,00:25:11:21,I was always worried that
1,17,305,00:25:11:23,00:25:14:22,"something might happen to you
since you could not see."
1,17,306,00:25:14:24,00:25:19:07,"So I always made you wear an eye mask
that had the crest of Jinyowon on it."
1,17,307,00:25:21:21,00:25:23:02,I see.
1,17,308,00:25:27:08,00:25:29:17,"This may be old,
but it is made out of silk."
1,17,309,00:25:30:09,00:25:33:01,Your biological parents might be rich.
1,17,310,00:25:35:14,00:25:37:14,Are you sure you are blind?
1,17,311,00:25:38:12,00:25:40:12,"I cannot find spring water
even though I can see,"
1,17,312,00:25:40:14,00:25:42:17,but you have no trouble at all.
1,17,313,00:25:45:08,00:25:50:00,"Bu-yeon, you always had
the ability to sense energy."
1,17,314,00:25:50:17,00:25:54:20,"You could find things a lot better
than those who could see,"
1,17,315,00:25:55:09,00:25:58:05,"and you easily found your way
around places."
1,17,316,00:25:59:12,00:26:01:23,"That is exactly how Mu-deok was
in Sari Village."
1,17,317,00:26:02:00,00:26:04:24,"She found things easily
and always knew where she was going."
1,17,318,00:26:05:01,00:26:06:22,You were wearing the same eye mask
1,17,319,00:26:08:13,00:26:11:09,the very day you disappeared.
1,17,320,00:26:12:13,00:26:15:24,So I hoped that you might use the eye mask
1,17,321,00:26:17:09,00:26:18:17,to find your way back home.
1,17,322,00:26:19:20,00:26:22:04,She always cherished it
1,17,323,00:26:22:06,00:26:24:17,"saying it was the only way
to find her parents."
1,17,324,00:26:26:11,00:26:28:06,"If you had kept that with you,"
1,17,325,00:26:29:15,00:26:32:17,I would have recognized you at once.
1,17,326,00:26:33:20,00:26:37:06,"The eye mask that I stole from Mu-deok
was made by this woman."
1,17,327,00:26:38:09,00:26:39:24,"In any case,"
1,17,328,00:26:40:01,00:26:43:21,"thank you so much
for coming back alive, Bu-yeon."
1,17,329,00:26:50:18,00:26:53:08,"The real Jin Bu-yeon,
the daughter of this woman,"
1,17,330,00:26:54:01,00:26:56:03,is Mu-deok.
1,17,331,00:27:19:05,00:27:20:10,"My goodness, Bu-yeon!"
1,17,332,00:27:23:08,00:27:26:21,"I wonder if Mu-deok was the reason
why these doors opened that day."
1,17,333,00:27:28:24,00:27:30:12,Mu-deok is the real daughter.
1,17,334,00:27:32:00,00:27:34:12,"What will become of me
if she finds that out?"
1,17,335,00:27:37:08,00:27:38:19,Will I die?
1,17,336,00:27:44:18,00:27:45:24,Bu-yeon.
1,17,337,00:27:47:05,00:27:48:17,What are you doing here?
1,17,338,00:27:49:09,00:27:50:21,Are you trying to open the doors again?
1,17,339,00:27:50:21,00:27:52:01,No.
1,17,340,00:27:55:04,00:27:58:09,"I just cannot believe that
I am the daughter of this family."
1,17,341,00:27:59:14,00:28:01:03,Do not worry.
1,17,342,00:28:01:20,00:28:02:24,You can believe it.
1,17,343,00:28:03:01,00:28:05:24,We all saw you open those doors.
1,17,344,00:28:09:16,00:28:13:16,"By the way, about the girl
who was here with you last night…"
1,17,345,00:28:13:18,00:28:14:21,Mu-deok?
1,17,346,00:28:15:15,00:28:17:01,She is not a person of Jinyowon.
1,17,347,00:28:17:03,00:28:20:10,"Does she come here often?
Mother seemed to know her too."
1,17,348,00:28:20:12,00:28:22:05,Mother does not like her.
1,17,349,00:28:22:07,00:28:24:09,"She once caused trouble, you see."
1,17,350,00:28:24:11,00:28:25:18,Is that so?
1,17,351,00:28:28:00,00:28:29:09,So that is why.
1,17,352,00:28:29:11,00:28:31:11,I sensed bad energy from her.
1,17,353,00:28:32:12,00:28:34:24,Bad energy?
1,17,354,00:28:35:01,00:28:38:24,"The energy I sensed from that girl
was dark and unpleasant."
1,17,355,00:28:39:21,00:28:42:21,"You should not stay close to someone
with that kind of energy."
1,17,356,00:28:43:10,00:28:46:13,She is not that bad of a person.
1,17,357,00:28:47:16,00:28:48:24,There you girls are.
1,17,358,00:28:51:03,00:28:52:03,Father.
1,17,359,00:28:52:05,00:28:53:05,Father.
1,17,360,00:28:53:24,00:28:55:17,"Cho-yeon, your mother is looking for you."
1,17,361,00:28:56:06,00:28:57:09,Mother?
1,17,362,00:28:58:19,00:29:00:21,I thought she was no longer angry.
1,17,363,00:29:02:06,00:29:04:18,"- I should go then.
- Go on."
1,17,364,00:29:09:18,00:29:12:07,"I warned you to keep a distance
from my daughter."
1,17,365,00:29:13:01,00:29:14:04,I apologize.
1,17,366,00:29:15:02,00:29:17:14,"We must go to Cheonbugwan
on the last day of this month."
1,17,367,00:29:17:16,00:29:19:16,"- So be prepared.
- Yes."
1,17,368,00:29:21:02,00:29:22:08,"Father, wait."
1,17,369,00:29:24:22,00:29:26:03,My lord.
1,17,370,00:29:28:19,00:29:31:05,Are you sure Jin Bu-yeon is dead?
1,17,371,00:29:32:17,00:29:35:02,"What will happen to me
if she were to return?"
1,17,372,00:29:36:08,00:29:38:07,"You do not need to worry
about such a thing."
1,17,373,00:29:40:18,00:29:41:22,She is dead.
1,17,374,00:29:51:11,00:29:53:11,"Even if Mu-deok is their real daughter,"
1,17,375,00:29:53:13,00:29:55:05,no one in their family knows that.
1,17,376,00:29:56:09,00:29:58:07,I just need to make sure no one finds out.
1,17,377,00:30:01:16,00:30:03:03,I am Jin Bu-yeon.
1,17,378,00:30:15:07,00:30:16:22,I thought about it all night.
1,17,379,00:30:17:13,00:30:19:20,"Although this may put my love at risk,"
1,17,380,00:30:19:22,00:30:23:10,"I will do what I must
as the heir of Songrim."
1,17,381,00:30:23:12,00:30:26:00,"- I should tell my uncle.
- No."
1,17,382,00:30:26:02,00:30:29:10,"You all remember seeing him
arguing with Lady Jin, right?"
1,17,383,00:30:29:12,00:30:31:07,If we accuse her daughter
1,17,384,00:30:31:09,00:30:33:24,"of being a fake and a murderer
without any concrete evidence,"
1,17,385,00:30:34:12,00:30:36:18,"things could get ugly
between Songrim and Jinyowon."
1,17,386,00:30:37:24,00:30:39:02,You have a point.
