"season","episode","number_line","timecode_in","timecode_out","text"
"1","6","38","00:04:06:13","00:04:09:06","-I will do it.
-Have you cooked rice before?"
"1","6","39","00:04:09:08","00:04:12:15","I have not, but I can do it
as long as you teach me."
"1","6","40","00:04:13:18","00:04:15:04","It is quite simple."
"1","6","41","00:04:15:20","00:04:19:07","Rinse it in water,
then pour in a decent amount of water,"
"1","6","42","00:04:19:09","00:04:20:21","and cook it on high heat."
"1","6","43","00:04:21:16","00:04:23:21","Then let it sit for some time."
"1","6","44","00:04:25:04","00:04:26:22","It is pretty simple."
"1","6","45","00:04:35:15","00:04:38:01","You said you could do it if I taught you."
"1","6","46","00:04:38:03","00:04:39:21","You said it was simple."
"1","6","47","00:04:41:10","00:04:44:12","I was wrong. I am sorry."
"1","6","48","00:04:45:06","00:04:47:17","Jeez. Look at this."
"1","6","49","00:04:47:19","00:04:49:09","It is all burnt."
"1","6","50","00:04:50:04","00:04:52:06","Let me make it up to you."
"1","6","51","00:04:53:20","00:04:55:09","How about those vegetables?"
"1","6","52","00:04:55:11","00:04:56:22","Teach me how to chop them."
"1","6","53","00:05:01:17","00:05:04:11","-Jeez, what a waste of rice.
-Goodness."
"1","6","54","00:05:11:08","00:05:12:17","Dang-gu."
"1","6","55","00:05:13:20","00:05:14:17","Hey."
"1","6","56","00:05:15:06","00:05:16:23","You should bathe here before you go."
"1","6","57","00:05:17:00","00:05:18:22","The mineral water makes your skin soft."
"1","6","58","00:05:18:24","00:05:20:14","Have some breakfast too."
"1","6","59","00:05:20:16","00:05:21:24","Right."
"1","6","60","00:05:22:01","00:05:24:05","Mu-deok and Yul
are making breakfast together."
"1","6","61","00:05:25:02","00:05:26:12","-Together?
-Yes."
"1","6","62","00:05:26:14","00:05:28:21","Yul is cooking rice with Mu-deok."
"1","6","63","00:05:39:13","00:05:40:10","Goodness."
"1","6","64","00:05:41:07","00:05:44:23","I told you to cut
the green onions into big pieces."
"1","6","65","00:05:49:23","00:05:51:00","-This big?
-No."
"1","6","66","00:05:51:17","00:05:54:05","Do you not understand
what ""big pieces"" mean?"
"1","6","67","00:05:54:07","00:05:55:22","Big pieces."
"1","6","68","00:05:58:07","00:06:00:00","Big pieces…"
"1","6","69","00:06:00:02","00:06:01:09","You are wrong."
"1","6","70","00:06:01:12","00:06:03:04","Those are too small."
"1","6","71","00:06:04:23","00:06:05:22","Like this."
"1","6","72","00:06:06:14","00:06:09:22","Big pieces. Like this."
"1","6","73","00:06:11:01","00:06:14:00","You should have elaborated more."
"1","6","74","00:06:14:03","00:06:17:01","How was I to know
when all you said was ""big pieces""?"
"1","6","75","00:06:17:03","00:06:19:11","I thought you were
the best mage of Jeongjingak."
"1","6","76","00:06:19:13","00:06:23:00","How could you not differentiate
what is big from small?"
"1","6","77","00:06:24:05","00:06:25:03","Forget it."
"1","6","78","00:06:25:05","00:06:27:15","Pour a bowl of water into that soup."
"1","6","79","00:06:35:11","00:06:36:10","Wait…"
"1","6","80","00:06:37:05","00:06:39:04","Which bowl are you talking about?"
"1","6","81","00:06:41:05","00:06:42:06","This one?"
"1","6","82","00:06:45:19","00:06:46:20","Or do you mean"
"1","6","83","00:06:47:14","00:06:48:11","this one?"
"1","6","84","00:06:51:05","00:06:52:12","That one."
"1","6","85","00:06:58:16","00:07:01:14","Why does it look like
Mu-deok is scolding him?"
"1","6","86","00:07:02:09","00:07:03:21","Are you sure she likes him?"
"1","6","87","00:07:03:23","00:07:05:09","That is the type of girl she is."
"1","6","88","00:07:05:22","00:07:09:15","She does not easily like
or feel shy in front of others."
"1","6","89","00:07:12:22","00:07:16:01","Goodness. Look at Yul."
"1","6","90","00:07:16:21","00:07:19:14","He is still learning well
despite being scolded."
"1","6","91","00:07:22:08","00:07:24:01","-Learning?
-Look."
"1","6","92","00:07:24:19","00:07:26:14","I said that was enough."
"1","6","93","00:07:27:23","00:07:29:10","I do not enjoy salty food."
"1","6","94","00:07:30:02","00:07:31:01","Jeez."
"1","6","95","00:07:33:00","00:07:34:10","He was never like that"
"1","6","96","00:07:34:12","00:07:37:10","-Taste it yourself.
-in front of Master Heo or my uncle."
"1","6","97","00:07:37:12","00:07:38:17","This is interesting."
"1","6","98","00:07:39:07","00:07:42:05","Does he not look like
an intimidated pupil?"
"1","6","99","00:07:42:07","00:07:43:16","It is bland, right?"
"1","6","100","00:07:43:18","00:07:47:12","See? You should have stopped
when I told you to."
"1","6","101","00:07:47:14","00:07:51:00","-I am sorry.
-A cute master and her diligent pupil."
"1","6","102","00:07:52:03","00:07:54:10","That is enough. It needs to boil down."
"1","6","103","00:07:54:12","00:07:56:15","-A master and her pupil?
-Let it sit."
"1","6","104","00:07:56:18","00:07:59:00","Why were you so stubborn"
"1","6","105","00:07:59:02","00:08:01:05","when this was your first time cooking?"
"1","6","106","00:08:08:10","00:08:09:09","All right."
"1","6","107","00:08:09:11","00:08:13:01","Let me see how well you taught him
and how well you learned from her."
"1","6","108","00:08:13:15","00:08:15:03","Let me have a taste."
"1","6","109","00:08:20:13","00:08:21:20","It is tasty."
"1","6","110","00:08:21:22","00:08:23:05","Tasty?"
"1","6","111","00:08:25:15","00:08:27:21","I seasoned it just as Mu-deok told me to."
"1","6","112","00:08:30:22","00:08:32:00","Well done."
"1","6","113","00:08:33:02","00:08:35:22","You must have been elated
to be complimented by your master."
"1","6","114","00:08:36:11","00:08:39:19","I thought I was good at everything
since people called me a genius."
"1","6","115","00:08:40:14","00:08:42:18","But I learned that there are things
I am not good at."
"1","6","116","00:08:42:20","00:08:43:19","Mu-deok."
"1","6","117","00:08:43:21","00:08:45:11","Thank you for helping me realize this."
"1","6","118","00:08:45:14","00:08:49:18","It was frustrating
since he could not understand me at all."
"1","6","119","00:08:49:20","00:08:52:12","But he was determined to keep learning."
"1","6","120","00:08:53:03","00:08:54:20","That is why I kept teaching him."
"1","6","121","00:08:56:09","00:08:57:18","Look at you exaggerating."
"1","6","122","00:08:58:09","00:09:00:16","Is this a royal meal or something?"
"1","6","123","00:09:00:18","00:09:03:13","There are things you can learn
from preparing a meal."
"1","6","124","00:09:03:15","00:09:05:05","-You should learn as well.
-Sadly,"
"1","6","125","00:09:05:07","00:09:08:00","I do not have a great master like he does."
"1","6","126","00:09:09:23","00:09:11:23","I am sorry, but the rice is a bit burnt."
"1","6","127","00:09:12:00","00:09:14:16","-I see.
-You can learn how to do it again."
"1","6","128","00:09:14:19","00:09:18:05","Mu-deok, do you think
Yul can do better next time around?"
"1","6","129","00:09:18:07","00:09:20:21","He is not completely hopeless."
"1","6","130","00:09:20:23","00:09:22:14","Thank you for your words."
"1","6","131","00:09:37:14","00:09:38:24","Why are you washing them alone?"
"1","6","132","00:09:39:01","00:09:41:05","Ask your wonderful pupil to help you."
"1","6","133","00:09:41:07","00:09:44:24","He prepared the meal,
so I ought to clean up."
"1","6","134","00:09:46:09","00:09:47:22","Were you happy to teach him?"
"1","6","135","00:09:48:14","00:09:49:19","Do you want him"
"1","6","136","00:09:50:11","00:09:51:13","to be your pupil?"
"1","6","137","00:09:51:15","00:09:53:15","It would have been easier
had he been my pupil."
"1","6","138","00:09:54:05","00:09:56:07","He is diligent and obedient."
"1","6","139","00:09:57:02","00:09:59:06","He is not lazy or reckless like you."
"1","6","140","00:09:59:08","00:10:01:21","Master, do not cheat on me."
"1","6","141","00:10:03:10","00:10:04:06","What?"
"1","6","142","00:10:04:08","00:10:06:16","I get that you like him
since he is diligent and obedient."
"1","6","143","00:10:06:18","00:10:09:01","But I am your one and only pupil."
"1","6","144","00:10:09:03","00:10:12:15","A master should not have
multiple pupils and vice versa."
"1","6","145","00:10:12:17","00:10:15:22","Are you upset
because I taught Yul how to cook?"
"1","6","146","00:10:15:24","00:10:17:22","Yes, I am. How could you
teach someone else"
"1","6","147","00:10:17:24","00:10:20:01","when your pupil is standing
right in front of you?"
"1","6","148","00:10:20:15","00:10:22:19","If you are going to teach someone
how to cook, it should be me."
"1","6","149","00:10:22:21","00:10:24:12","Teaching someone else
is betrayal and cheating."
"1","6","150","00:10:25:15","00:10:28:07","I can try to understand the betrayal part."
"1","6","151","00:10:28:09","00:10:29:14","But cheating?"
"1","6","152","00:10:29:16","00:10:31:03","I am speechless."
"1","6","153","00:10:34:04","00:10:35:07","I am certain"
"1","6","154","00:10:36:06","00:10:38:05","that I sensed cheating."
"1","6","155","00:10:45:14","00:10:46:19","What was that?"
"1","6","156","00:10:47:20","00:10:48:18","What is it this time?"
"1","6","157","00:10:48:20","00:10:50:14","Mu-deok, do not cheat on me."
"1","6","158","00:10:50:16","00:10:52:01","It hurts and upsets me."
"1","6","159","00:10:52:03","00:10:54:23","I did not know
my pupil was this possessive."
"1","6","160","00:10:55:16","00:10:57:13","Fine. My one and only pupil"
"1","6","161","00:10:57:15","00:11:00:17","will be you who spews nonsense
first thing in the morning. Happy?"
"1","6","162","00:11:00:19","00:11:02:10","-But--
-Mu-deok!"
"1","6","163","00:11:03:11","00:11:04:10","Mu-deok!"
"1","6","164","00:11:06:01","00:11:06:23","Young Master."
"1","6","165","00:11:07:16","00:11:11:08","Would I be cheating
if I addressed others as Young Masters"
"1","6","166","00:11:11:24","00:11:13:07","and answered their calls?"
"1","6","167","00:11:13:09","00:11:15:03","That cannot be helped."
"1","6","168","00:11:15:05","00:11:17:17","But when you address them,"
"1","6","169","00:11:17:20","00:11:20:05","be a bit indifferent."
"1","6","170","00:11:22:00","00:11:23:08","How ridiculous."
"1","6","171","00:11:25:18","00:11:29:08","Young Master Park! I am coming!"
"1","6","172","00:11:29:10","00:11:32:11","Mu-deok, you are hurting my feelings.
I told you to be indifferent."
"1","6","173","00:11:41:03","00:11:42:22","That is one tall tree."
"1","6","174","00:11:44:22","00:11:47:09","Yul, was this the tree you wanted to see?"
"1","6","175","00:11:48:17","00:11:49:23","I think so."
"1","6","176","00:11:51:09","00:11:53:10","I cannot believe it really exists."
"1","6","177","00:12:01:12","00:12:04:13","How did you know that I was injured?"
"1","6","178","00:12:05:05","00:12:08:00","There is a really tall tree nearby."
"1","6","179","00:12:09:19","00:12:13:03","I can see the entirety
of Danhyanggok from up there."
"1","6","180","00:12:18:15","00:12:21:13","You can see the entirety
of Danhyanggok from up there."
"1","6","181","00:12:25:01","00:12:26:24","Does that mean you have climbed up"
"1","6","182","00:12:28:04","00:12:29:10","that tree before, Mu-deok?"
"1","6","183","00:12:33:10","00:12:36:09","That was just my guess
since the tree was so tall."
"1","6","184","00:12:38:06","00:12:40:10","Then do you want to climb it?"
"1","6","185","00:12:40:12","00:12:42:04","Should I help you get up there?"
"1","6","186","00:12:42:21","00:12:45:11","Dang-gu, you cannot climb that tree."
"1","6","187","00:12:45:13","00:12:48:22","You need to have mastered
at least Chisu to go up there."
"1","6","188","00:12:50:03","00:12:51:03","Is that so?"
"1","6","189","00:12:51:19","00:12:53:06","Should I try?"
"1","6","190","00:12:53:21","00:12:54:21","Yes."
"1","6","191","00:12:54:23","00:12:56:21","Maybe you could do it."
"1","6","192","00:12:57:11","00:12:58:18","Mu-deok, go with him."
"1","6","193","00:13:02:11","00:13:03:13","Do you want to go up there?"
"1","6","194","00:13:08:20","00:13:10:02","No, thank you."
"1","6","195","00:13:10:05","00:13:13:08","I do not want to climb
such a special tree with just anyone."
"1","6","196","00:13:18:06","00:13:19:02","""Just anyone""?"
"1","6","197","00:13:22:06","00:13:25:11","I guess she is too afraid to go up there."
"1","6","198","00:13:25:13","00:13:26:22","Let us go."
"1","6","199","00:13:38:06","00:13:40:06","I examined the core of his energy."
"1","6","200","00:13:41:13","00:13:44:07","He was a commoner, not a mage."
"1","6","201","00:13:45:08","00:13:48:12","I am certain that there are more victims."
"1","6","202","00:13:48:14","00:13:51:23","There is a soul shifter among us."
"1","6","203","00:13:52:13","00:13:54:11","What should we do, Master Lee?"
"1","6","204","00:13:54:13","00:13:57:09","Locating the origin of
this sorcery is direr"
"1","6","205","00:13:57:11","00:13:58:24","than catching the soul shifter."
"1","6","206","00:13:59:19","00:14:01:08","I suspect Cheonbugwan."
"1","6","207","00:14:03:04","00:14:06:04","This soul shifter
who had entered Songrim recently"
"1","6","208","00:14:07:02","00:14:09:01","was a constellation recorder mage there."
"1","6","209","00:14:10:00","00:14:12:20","Also, the one who killed Naksu,
who died while soul shifting,"
"1","6","210","00:14:12:22","00:14:14:19","and destroyed all traces of her men"
"1","6","211","00:14:15:14","00:14:17:12","was Assistant Gwanju Jin Mu."
"1","6","212","00:14:18:23","00:14:20:16","Naksu…"
"1","6","213","00:14:27:15","00:14:30:09","We identified him
with the possessions he had."
"1","6","214","00:14:30:11","00:14:31:14","Who was he?"
"1","6","215","00:14:31:16","00:14:34:01","He was a low-ranking servant
from Cheonbugwan."
"1","6","216","00:14:34:03","00:14:37:14","What? Cheonbugwan was involved once again."
"1","6","217","00:14:37:16","00:14:40:08","I will confront Jin Mu right now."
"1","6","218","00:14:40:10","00:14:42:00","Follow me."
"1","6","219","00:14:42:02","00:14:43:07","Yeom!"
"1","6","220","00:14:43:24","00:14:44:23","Yes?"
"1","6","221","00:14:45:14","00:14:46:18","Do not do anything."
"1","6","222","00:14:48:14","00:14:51:17","You used to ruin everything
due to your recklessness back in the day."
"1","6","223","00:14:51:20","00:14:53:22","You may have aged now,
but your temper remains."
"1","6","224","00:14:54:20","00:14:56:12","I am sorry, Master Lee."
"1","6","225","00:14:57:01","00:14:58:04","It is not the time yet."
"1","6","226","00:14:58:06","00:15:02:05","We must observe Cheonbugwan discreetly."
"1","6","227","00:15:02:07","00:15:03:15","Jin."
"1","6","228","00:15:04:15","00:15:06:04","You have grown up well."
"1","6","229","00:15:07:11","00:15:09:14","You used to wear a diaper and roam around."
"1","6","230","00:15:09:16","00:15:12:22","I cannot believe you are all grown up
and leading your people."
"1","6","231","00:15:17:17","00:15:18:19","Master Lee."
"1","6","232","00:15:25:01","00:15:26:16","Who is he?"
"1","6","233","00:15:28:03","00:15:29:08","He was the pupil"
"1","6","234","00:15:29:22","00:15:33:07","of Master Seo Gyeong,
the founder of Songrim."
"1","6","235","00:15:34:08","00:15:35:20","But he is so young."
"1","6","236","00:15:36:23","00:15:38:06","He is not."
"1","6","237","00:15:39:03","00:15:40:21","I still remember singing…"
"1","6","238","00:15:43:02","00:15:44:23","at his 100th birthday party."
"1","6","239","00:15:48:15","00:15:50:01","I even danced."
"1","6","240","00:15:53:20","00:15:56:17","Is this dog Gwigu?"
"1","6","241","00:15:58:22","00:16:03:09","So it was you
who took Gwigu from Jinyowon."
"1","6","242","00:16:04:09","00:16:06:18","He will find the soul shifter."
"1","6","243","00:16:07:12","00:16:09:24","Naksu was the one
who died while soul shifting, right?"
"1","6","244","00:16:10:01","00:16:10:22","Yes, Master Lee."
"1","6","245","00:16:10:24","00:16:14:10","She was a notorious assassin
who was talented in spells."
"1","6","246","00:16:16:20","00:16:19:08","Was it Naksu's soul that I sensed?"
"1","6","247","00:16:31:18","00:16:34:05","The one who has Jang Gang's sword"
"1","6","248","00:16:34:07","00:16:36:11","-is his son, Jang Uk, right?
-Yes."
"1","6","249","00:16:36:13","00:16:40:09","Have you seen him before?"
"1","6","250","00:16:40:11","00:16:42:08","I met a boy with a binding bracelet"
"1","6","251","00:16:42:10","00:16:45:14","and his maid who followed him around."
"1","6","252","00:16:47:08","00:16:48:15","It was interesting."
"1","6","253","00:16:55:18","00:16:58:06","Mu-deok packed us some chestnuts."
"1","6","254","00:16:58:08","00:17:00:24","Yes, they are sweet.
Give some to Maidservant Kim as well."
"1","6","255","00:17:01:01","00:17:01:23","Sure."
"1","6","256","00:17:10:23","00:17:12:12","Why did you bring your father's sword?"
"1","6","257","00:17:13:02","00:17:15:09","Oh, that? Mu-deok brought it."
"1","6","258","00:17:15:11","00:17:18:13","You are not going to train,
so why did you bring this precious sword?"
"1","6","259","00:17:19:07","00:17:20:16","Should I give it to Maidservant Kim?"
"1","6","260","00:17:22:14","00:17:23:11","You…"
"1","6","261","00:17:24:12","00:17:25:19","are not"
"1","6","262","00:17:27:02","00:17:28:07","his son."
"1","6","263","00:17:31:20","00:17:32:23","Do as you wish."
"1","6","264","00:17:37:03","00:17:38:07","-Let us go.
-Sure."
"1","6","265","00:17:41:00","00:17:43:16","Did you say
you came here often to pick herbs?"
"1","6","266","00:17:44:24","00:17:48:21","Have you ever encountered someone
who lived here?"
"1","6","267","00:17:48:23","00:17:51:23","No, Young Master Seo.
Who would live in a place like this?"
"1","6","268","00:17:53:08","00:17:54:14","I see."
"1","6","269","00:17:59:07","00:18:00:12","One more thing."
"1","6","270","00:18:02:13","00:18:04:16","Did it get pretty cold during the winter?"
"1","6","271","00:18:06:03","00:18:07:13","Why do you ask?"
"1","6","272","00:18:09:16","00:18:11:10","I never came here during the winter."
"1","6","273","00:18:14:10","00:18:16:10","I worried whenever it started snowing."
"1","6","274","00:18:18:05","00:18:20:00","I worried if it was too cold"
"1","6","275","00:18:21:14","00:18:23:21","or if things were all right amid the snow."
"1","6","276","00:18:34:03","00:18:35:21","It is actually warmer"
"1","6","277","00:18:36:23","00:18:38:23","than you think."
"1","6","278","00:18:42:00","00:18:45:00","The snow quickly melts in the sunny spots."
"1","6","279","00:18:47:24","00:18:49:23","Is that so? I am relieved."
"1","6","280","00:18:56:01","00:18:58:11","There is a variety of food
to eat during the winter"
"1","6","281","00:18:59:10","00:19:02:02","and many places
to take refuge from the snow."
"1","6","282","00:19:04:24","00:19:07:08","-I bet this will be tasty.
-They are really sweet."
"1","6","283","00:19:10:07","00:19:11:18","Should we stay a day more?"
"1","6","284","00:19:13:03","00:19:15:16","Mu-deok must really like him."
"1","6","285","00:19:20:05","00:19:21:23","She does not"
"1","6","286","00:19:23:01","00:19:24:10","like him."
"1","6","287","00:19:24:12","00:19:26:24","I am telling you. She does."
"1","6","288","00:19:27:17","00:19:28:15","Look."
"1","6","289","00:19:28:17","00:19:32:19","She does not look at us
the same way she looks at him."
"1","6","290","00:19:41:06","00:19:42:23","The wind keeps blowing."
"1","6","291","00:19:51:15","00:19:53:07","Is it coming from her?"
"1","6","292","00:19:57:01","00:19:58:00","Dang-gu, let us go."
"1","6","293","00:19:58:16","00:19:59:18","All right."
"1","6","294","00:20:04:00","00:20:05:19","Goodbye, Mu-deok."
"1","6","295","00:20:11:06","00:20:12:07","Let us go."
"1","6","296","00:20:19:16","00:20:21:05","I will see them off."
"1","6","297","00:20:33:24","00:20:36:03","-Bye.
-Bye."
"1","6","298","00:20:37:01","00:20:39:06","Try to remember
where you had lost your Spirit Plaque."
"1","6","299","00:20:39:21","00:20:41:23","-I will.
-Lie low."
"1","6","300","00:20:42:11","00:20:44:15","The Unanimous Assembly
was summoned because of you."
"1","6","301","00:20:44:17","00:20:47:15","I guess all 12
of my former masters attended it."
"1","6","302","00:20:47:17","00:20:50:13","They were all so heartless
to their former pupil."
"1","6","303","00:20:51:05","00:20:54:02","They even mentioned
cutting off your energy flow."
"1","6","304","00:20:54:20","00:20:57:02","-Why would they say that?
-What?"
"1","6","305","00:20:59:14","00:21:01:08","Because you avoided your duel by fleeing."
"1","6","306","00:21:03:00","00:21:04:20","But it is a ridiculous duel."
"1","6","307","00:21:04:22","00:21:06:17","And you did not want it either."
"1","6","308","00:21:06:20","00:21:09:00","Nobody is expecting you
to come to that duel."
"1","6","309","00:21:09:02","00:21:12:19","So just stay here
and be laid-back like always."
"1","6","310","00:21:15:03","00:21:16:21","The leader wanted to know something."
"1","6","311","00:21:18:10","00:21:20:12","He asked if you were doing
as you were told."
"1","6","312","00:21:22:18","00:21:23:18","You are"
"1","6","313","00:21:24:06","00:21:27:07","the result of your mother's love affair."
"1","6","314","00:21:27:09","00:21:29:22","But we cannot allow you
to lead Cheonbugwan after your father."
"1","6","315","00:21:29:24","00:21:33:04","So stop dreaming of becoming…"
"1","6","316","00:21:36:07","00:21:37:12","like your father."
"1","6","317","00:21:38:02","00:21:40:03","Just stay a clueless Young Master"
"1","6","318","00:21:41:12","00:21:44:05","of the Jang family."
"1","6","319","00:21:47:14","00:21:49:23","Can I tell him that you are?"
"1","6","320","00:21:50:00","00:21:51:23","Have I ever listened to anyone?"
"1","6","321","00:21:52:14","00:21:55:11","Tell him I am doing
the very opposite and being reckless."
"1","6","322","00:21:58:17","00:21:59:21","Dang-gu, leave that here."
"1","6","323","00:22:00:21","00:22:01:19","Why?"
"1","6","324","00:22:02:16","00:22:04:23","I want to help Mu-deok catch a pheasant."
"1","6","325","00:22:09:09","00:22:10:14","Goodbye."
"1","6","326","00:22:16:01","00:22:18:15","Did we hurt his pride?"
"1","6","327","00:22:18:17","00:22:19:14","Let him be."
"1","6","328","00:22:19:16","00:22:22:04","We cannot ask him to come
and meet a dignified death."
"1","6","329","00:22:30:03","00:22:32:12","So you retrieved the sword you threw away."
"1","6","330","00:22:35:00","00:22:37:00","It hurt my pride to hear
that I was a laughingstock."
"1","6","331","00:22:39:03","00:22:41:22","In that case, let us train
as if your life depended on it."
"1","6","332","00:22:43:05","00:22:44:08","You seem happy"
"1","6","333","00:22:46:01","00:22:47:21","to hear that your pupil
became a laughingstock."
"1","6","334","00:22:48:16","00:22:51:01","Since we are on the topic,
let me add more motivation."
"1","6","335","00:22:52:08","00:22:55:15","Your friends did not ask you
to return home with them."
"1","6","336","00:22:55:17","00:22:58:11","Had they been in your shoes,
they would have fought to their deaths."
"1","6","337","00:22:58:13","00:23:01:11","But they told you to hide and run away."
"1","6","338","00:23:02:13","00:23:03:16","Can you guess why?"
"1","6","339","00:23:06:03","00:23:08:18","That is because you are worthless."
"1","6","340","00:23:10:15","00:23:12:14","Your tongue is sharp like a sword."
"1","6","341","00:23:13:11","00:23:16:11","You do not hesitate to cut me
with your words. How merciless."
"1","6","342","00:23:16:14","00:23:18:20","I would not hesitate
to stab you with a sword"
"1","6","343","00:23:18:22","00:23:20:22","if that could get you back on your feet."
"1","6","344","00:23:20:24","00:23:22:00","Yes, Master."
"1","6","345","00:23:22:02","00:23:24:08","Keep stabbing your worthless pupil."
"1","6","346","00:23:27:01","00:23:29:03","Why are you not motivated
after what I said?"
"1","6","347","00:23:29:04","00:23:30:12","Why are you dispirited?"
"1","6","348","00:23:32:24","00:23:35:05","Your spiteful words demotivated me."
"1","6","349","00:23:35:23","00:23:37:10","I need to bathe and cool myself down."
"1","6","350","00:23:39:05","00:23:41:04","Why does he bathe so much in one day?"
"1","6","351","00:23:41:06","00:23:42:18","You worthless and lazy scumbag."
"1","6","352","00:23:42:20","00:23:44:04","I hope you burn yourself in hot water!"
"1","6","353","00:23:45:13","00:23:49:00","Unbelievable. What kind of a master
says such a thing to her pupil?"
"1","6","354","00:23:54:05","00:23:58:10","Did Uk not know
how he lost his Spirit Plaque?"
"1","6","355","00:23:59:08","00:24:01:12","Maybe someone sold it
after he had dropped it,"
"1","6","356","00:24:01:14","00:24:03:20","and that is how those men got hold of it."
"1","6","357","00:24:03:22","00:24:05:21","I heard there was a place
where they sold such plaques."
"1","6","358","00:24:07:01","00:24:09:21","Keep tracking his Spirit Plaque."
"1","6","359","00:24:11:00","00:24:12:08","-Yes, my lord.
-Yes, my lord."
"1","6","360","00:24:12:10","00:24:13:16","How…"
"1","6","361","00:24:15:19","00:24:18:01","is Uk doing?"
"1","6","362","00:24:20:17","00:24:23:06","He is doing well. He fishes and drinks."
"1","6","363","00:24:24:08","00:24:26:11","He has yet to unfasten
the binding bracelet."
"1","6","364","00:24:28:20","00:24:29:22","You may go."
"1","6","365","00:24:51:03","00:24:52:15","It is not that heavy anymore."
"1","6","366","00:24:52:17","00:24:54:05","It does not hinder my movement either."
"1","6","367","00:24:54:08","00:24:56:22","Some mages train with an iron rod
to strengthen their arms"
"1","6","368","00:24:56:24","00:24:59:00","to better wield their swords."
"1","6","369","00:24:59:13","00:25:02:17","You were unknowingly
strengthening yourself"
"1","6","370","00:25:02:19","00:25:05:00","by wearing that heavy bracelet all day."
"1","6","371","00:25:05:02","00:25:06:12","It was not intentional,"
"1","6","372","00:25:06:14","00:25:08:21","but you found yourself
an excellent training tool."
"1","6","373","00:25:10:04","00:25:11:17","You are extraordinarily lucky."
"1","6","374","00:25:11:20","00:25:15:04","If I take this off,
I will be faster and stronger."
"1","6","375","00:25:15:19","00:25:19:05","But if you fail to control yourself,
you will become even more reckless."
"1","6","376","00:25:20:24","00:25:22:00","I…"
"1","6","377","00:25:22:17","00:25:23:17","Never mind."
"1","6","378","00:25:27:15","00:25:30:17","What did you and Yul talk about?"
"1","6","379","00:25:33:02","00:25:34:15","About Danhyanggok."
"1","6","380","00:25:36:15","00:25:39:15","He asked how it was during the winter."
"1","6","381","00:25:43:19","00:25:45:16","You have met Naksu"
"1","6","382","00:25:46:10","00:25:48:02","when you were young?"
"1","6","383","00:25:50:01","00:25:53:02","I was still unsure after seeing her body."
"1","6","384","00:25:53:04","00:25:55:17","But going to Danhyanggok
helped me confirm it."
"1","6","385","00:25:55:20","00:25:56:22","That is why I am telling you now."
"1","6","386","00:25:57:24","00:26:01:19","Danhyanggok is
a deep and dangerous valley."
"1","6","387","00:26:01:21","00:26:04:13","A young girl cannot possibly
survive there on her own."
