"season","episode","number_line","timecode_in","timecode_out","text"
"1","7","47","00:04:58:24","00:05:01:16","I may be a filthy girl
whom everyone avoids,"
"1","7","48","00:05:02:07","00:05:05:03","but I refuse to serve just anyone."
"1","7","49","00:05:05:05","00:05:07:09","Damn it. How dare she."
"1","7","50","00:05:08:07","00:05:09:22","She should have been grateful."
"1","7","51","00:05:09:24","00:05:13:14","This batch of cinnamon and ginger wine
has quite a strong scent of cinnamon."
"1","7","52","00:05:14:10","00:05:15:23","Thank you, Your Royal Highness."
"1","7","53","00:05:18:24","00:05:20:15","It smells of cinnamon."
"1","7","54","00:05:24:08","00:05:25:13","That impudent girl."
"1","7","55","00:05:25:15","00:05:27:02","Is there something bothering you?"
"1","7","56","00:05:27:05","00:05:29:22","The filth from Filthy Mu-deok
must have gotten on me."
"1","7","57","00:05:30:12","00:05:32:09","The stench will not go away."
"1","7","58","00:05:33:10","00:05:34:22","It smells wonderful."
"1","7","59","00:05:38:10","00:05:39:21","Forget it. Get out."
"1","7","60","00:05:40:22","00:05:41:21","Leave already."
"1","7","61","00:05:41:23","00:05:43:10","Yes, Your Royal Highness."
"1","7","62","00:05:50:21","00:05:53:21","I showed her mercy
and saved her from trouble."
"1","7","63","00:05:53:23","00:05:56:00","I even gave her my sachet
and a silk dress."
"1","7","64","00:06:04:18","00:06:06:01","How ungrateful of her."
"1","7","65","00:06:11:00","00:06:13:18","-I am grateful.
-I told you to leave…"
"1","7","66","00:06:20:09","00:06:21:18","Filthy Mu-deok?"
"1","7","67","00:06:21:20","00:06:23:07","How did you get in here?"
"1","7","68","00:06:24:11","00:06:27:07","I have that sachet you gave me."
"1","7","69","00:06:28:23","00:06:32:06","You must be here
because you need something from me again."
"1","7","70","00:06:32:08","00:06:34:23","You have been thinking about me,
Your Royal Highness,"
"1","7","71","00:06:35:00","00:06:36:02","so I came to see you."
"1","7","72","00:06:36:04","00:06:38:07","Are you saying you can read my mind?"
"1","7","73","00:06:41:20","00:06:42:21","Good."
"1","7","74","00:06:44:05","00:06:48:12","Have a glass of cinnamon and ginger wine
that is a lot stronger than the last one."
"1","7","75","00:06:57:10","00:06:59:13","It smells wonderful."
"1","7","76","00:07:01:09","00:07:02:10","It does?"
"1","7","77","00:07:06:17","00:07:10:11","I must say, I really like this place."
"1","7","78","00:07:12:07","00:07:15:17","I hope you continue to think of me
just like you did today."
"1","7","79","00:07:16:06","00:07:18:03","I will come to visit whenever you do."
"1","7","80","00:07:30:04","00:07:32:05","The palace is a great place."
"1","7","81","00:07:35:24","00:07:37:17","You get to dress in silk,"
"1","7","82","00:07:39:12","00:07:42:04","and it is filled with different kinds
of aromatic wine."
"1","7","83","00:07:44:00","00:07:46:11","But do you know
why I keep thinking of you?"
"1","7","84","00:07:50:11","00:07:52:03","Because you are Filthy Mu-deok."
"1","7","85","00:07:55:04","00:07:57:06","But right now, you do not reek of filth."
"1","7","86","00:07:58:19","00:08:00:17","Your Royal Highness."
"1","7","87","00:08:00:19","00:08:01:16","Who are you?"
"1","7","88","00:08:11:08","00:08:12:21","You caught me."
"1","7","89","00:08:26:14","00:08:28:05","Something wicked just came in here."
"1","7","90","00:08:28:07","00:08:29:18","-Search around.
-Yes, Your Royal Highness."
"1","7","91","00:08:34:21","00:08:36:16","Why did it show up looking like Mu-deok?"
"1","7","92","00:08:44:16","00:08:46:01","Search every corner again."
"1","7","93","00:08:46:03","00:08:47:11","-Yes, my lady.
-Yes, my lady."
"1","7","94","00:08:51:13","00:08:53:06","The Crown Prince is here."
"1","7","95","00:08:54:00","00:08:55:07","The Crown Prince?"
"1","7","96","00:09:02:06","00:09:03:24","I am in search of someone."
"1","7","97","00:09:04:01","00:09:05:20","I was told that she would be here."
"1","7","98","00:09:07:10","00:09:10:11","Is there something going on?
There seems to be a disturbance."
"1","7","99","00:09:11:01","00:09:14:07","A maid caused trouble and disappeared,
so we were looking for her."
"1","7","100","00:09:14:09","00:09:15:09","A maid?"
"1","7","101","00:09:15:11","00:09:17:05","She does not work for us."
"1","7","102","00:09:17:07","00:09:19:11","Her name is Mu-deok.
She serves the Jang family."
"1","7","103","00:09:19:13","00:09:21:04","She is whom I am looking for."
"1","7","104","00:09:22:04","00:09:23:18","Did something happen?"
"1","7","105","00:09:25:12","00:09:26:12","That maid…"
"1","7","106","00:09:27:23","00:09:30:22","accidentally broke the yin-and-yang jade
that was going to be used"
"1","7","107","00:09:31:13","00:09:32:20","to make my wedding rings."
"1","7","108","00:09:37:16","00:09:39:18","I told you to be careful."
"1","7","109","00:09:39:20","00:09:41:03","What will you do now?"
"1","7","110","00:09:41:21","00:09:43:02","I apologize, my lady."
"1","7","111","00:09:43:17","00:09:44:23","Please forgive me."
"1","7","112","00:09:45:12","00:09:47:07","I will ask her owner to come here."
"1","7","113","00:09:47:09","00:09:49:11","Take her away
and lock her up in the annex."
"1","7","114","00:09:52:15","00:09:53:14","I am sorry!"
"1","7","115","00:09:54:10","00:09:55:11","Forgive me, my lady!"
"1","7","116","00:09:55:13","00:09:57:19","She must have been scared
about getting punished."
"1","7","117","00:09:57:21","00:10:01:01","While she was locked up,
she stole the jade and ran away."
"1","7","118","00:10:05:04","00:10:07:08","Seeing as we still have not found her,"
"1","7","119","00:10:07:11","00:10:10:07","it looks as if she has
already fled this place."
"1","7","120","00:10:12:03","00:10:13:18","She got scared and ran away?"
"1","7","121","00:10:14:15","00:10:16:03","A bold girl like her?"
"1","7","122","00:10:18:19","00:10:20:18","Mages from Jeongjingak are here to visit."
"1","7","123","00:10:29:04","00:10:32:04","Your Royal Highness, what brings you here?"
"1","7","124","00:10:32:06","00:10:33:20","What about you, Yul?"
"1","7","125","00:10:34:10","00:10:35:10","To look for someone."
"1","7","126","00:10:36:08","00:10:38:24","Did you also come here
looking for Mu-deok?"
"1","7","127","00:10:39:16","00:10:40:12","Yes."
"1","7","128","00:10:41:19","00:10:42:24","I am here for Mu-deok."
"1","7","129","00:10:50:24","00:10:53:04","She broke the yin-and-yang jade,"
"1","7","130","00:10:53:06","00:10:55:14","then ran away with it
to avoid getting punished."
"1","7","131","00:10:56:05","00:10:59:17","But why did you not
get the wedding rings made?"
"1","7","132","00:11:00:08","00:11:04:14","I went to Chwiseonru to lend you my hand,
but I heard you already had left."
"1","7","133","00:11:06:04","00:11:08:11","I just decided to postpone it."
"1","7","134","00:11:10:17","00:11:12:10","Yul, why are you looking for Mu-deok?"
"1","7","135","00:11:13:01","00:11:16:21","I also saw the exact same illusion as you,
Your Royal Highness."
"1","7","136","00:11:36:17","00:11:38:07","How did you enter Songrim?"
"1","7","137","00:11:40:23","00:11:43:12","I came because you kept longing for me."
"1","7","138","00:11:46:16","00:11:47:23","What do you mean?"
"1","7","139","00:11:49:06","00:11:51:14","You were longing for
the one you met at Danhyanggok."
"1","7","140","00:11:51:16","00:11:53:02","Stop fooling around."
"1","7","141","00:11:53:04","00:11:54:11","I was longing for you?"
"1","7","142","00:11:55:04","00:11:57:00","-I have never done that.
-You are lying."
"1","7","143","00:11:57:02","00:11:58:23","You kept the whistle."
"1","7","144","00:12:03:10","00:12:05:04","The broken leg did not bother you."
"1","7","145","00:12:06:19","00:12:08:21","And you were not scared to get scolded."
"1","7","146","00:12:11:01","00:12:12:22","Because you liked her a lot."
"1","7","147","00:12:18:18","00:12:20:19","Continue to think about her like that."
"1","7","148","00:12:28:18","00:12:30:02","Then I will come to see you."
"1","7","149","00:12:36:02","00:12:37:02","You…"
"1","7","150","00:12:37:24","00:12:38:24","are not human."
"1","7","151","00:12:50:02","00:12:51:20","Are you going to get rid of me?"
"1","7","152","00:12:53:05","00:12:55:06","Then you will never get to see me again."
"1","7","153","00:13:26:11","00:13:28:09","It was not her. It was an illusion."
"1","7","154","00:13:29:24","00:13:32:16","Does that mean
what I saw was also an illusion?"
"1","7","155","00:13:32:18","00:13:35:12","It was odd, so I went to Chwiseonru
looking for Mu-deok."
"1","7","156","00:13:36:02","00:13:37:16","They told me she was dragged here."
"1","7","157","00:13:38:13","00:13:41:02","She was not dragged here.
She was here to run an errand."
"1","7","158","00:13:41:22","00:13:44:13","And she disappeared
with something precious."
"1","7","159","00:13:45:09","00:13:48:02","We are in search of a thief,
not an illusion."
"1","7","160","00:13:53:19","00:13:54:23","There is her owner."
"1","7","161","00:14:10:11","00:14:13:08","Is Master Lee not here today again?"
"1","7","162","00:14:13:21","00:14:16:03","He is a man who wanders like the wind."
"1","7","163","00:14:16:21","00:14:18:08","He left me the dog and left."
"1","7","164","00:14:19:02","00:14:22:01","Was Gwigu also made from the ice stone?"
"1","7","165","00:14:22:03","00:14:25:23","Master Seo Gyeong made this
with the energy from the ice stone"
"1","7","166","00:14:26:00","00:14:28:04","in hopes of finding traces of sorcery."
"1","7","167","00:14:29:07","00:14:31:22","Uk broke Gwigu's pottery,"
"1","7","168","00:14:31:24","00:14:34:24","so Master Lee
summoned the spirit from Jinyowon"
"1","7","169","00:14:35:17","00:14:37:08","and put it inside this dog."
"1","7","170","00:14:37:10","00:14:40:17","Do you really not know
where Master Seo Gyeong"
"1","7","171","00:14:41:22","00:14:43:03","sealed the ice stone?"
"1","7","172","00:14:45:00","00:14:45:24","I do not know."
"1","7","173","00:14:46:24","00:14:49:21","Do you think the alchemy of souls
started to occur again"
"1","7","174","00:14:49:23","00:14:52:02","because someone managed
to unseal the ice stone?"
"1","7","175","00:14:53:16","00:14:56:24","The only way for someone to shift souls
without mastering Hwansu"
"1","7","176","00:14:57:18","00:14:59:05","is by using the ice stone."
"1","7","177","00:14:59:19","00:15:02:14","I am certain that someone
unsealed the ice stone"
"1","7","178","00:15:03:05","00:15:04:19","and brought it out into the world again."
"1","7","179","00:15:06:00","00:15:08:01","Well, that is not good."
"1","7","180","00:15:08:03","00:15:12:07","We cannot let the disaster
from 200 years ago repeat itself."
"1","7","181","00:15:13:19","00:15:16:22","We must find the ice stone."
"1","7","182","00:15:26:14","00:15:29:02","I was given orders to give this to you."
"1","7","183","00:15:39:09","00:15:42:03","I thought you were
going to lie low for a while."
"1","7","184","00:15:42:05","00:15:45:15","Are you planning on
shifting another person's soul?"
"1","7","185","00:15:49:13","00:15:51:09","Tell them that I safely received this."
"1","7","186","00:15:52:11","00:15:53:12","I will."
"1","7","187","00:16:00:05","00:16:02:22","Hurry up and find a eunuch
who can replace him."
"1","7","188","00:16:05:01","00:16:08:20","Your soul will be shifted into that body,
so choose wisely."
"1","7","189","00:16:08:23","00:16:10:02","Yes, sir."
"1","7","190","00:16:11:09","00:16:13:04","I did not serve the Danju"
"1","7","191","00:16:13:06","00:16:15:06","just to shift my soul
into a eunuch's body."
"1","7","192","00:16:17:08","00:16:19:08","I will use Naksu"
"1","7","193","00:16:19:23","00:16:21:19","to get the body I want."
"1","7","194","00:16:30:22","00:16:33:04","My maid has committed a disgraceful act."
"1","7","195","00:16:33:17","00:16:35:17","I am fully responsible as her master."
"1","7","196","00:16:37:00","00:16:38:03","I apologize."
"1","7","197","00:16:41:12","00:16:45:02","You must be upset about having lost
the jade to be used for the wedding rings."
"1","7","198","00:16:46:07","00:16:48:15","I pleaded to my mother
for that yin-and-yang jade."
"1","7","199","00:16:49:18","00:16:51:14","Yin-and-yang jade wedding rings"
"1","7","200","00:16:51:16","00:16:53:21","allow couples to have
a long and happy marriage."
"1","7","201","00:16:54:20","00:16:56:04","But it is broken now."
"1","7","202","00:16:56:06","00:16:58:10","I did not know that
it held such a deep meaning."
"1","7","203","00:16:59:05","00:17:00:22","I must say, I am upset too."
"1","7","204","00:17:02:09","00:17:06:11","We will find you a more valuable jade
for the wedding rings."
"1","7","205","00:17:09:05","00:17:11:21","I appreciate your sincere apology."
"1","7","206","00:17:12:12","00:17:14:16","-You may all leave now.
-Thank you."
"1","7","207","00:17:14:18","00:17:15:16","I cannot do that."
"1","7","208","00:17:17:23","00:17:19:05","I need to find Mu-deok."
"1","7","209","00:17:22:02","00:17:24:10","I want to find that wicked maid"
"1","7","210","00:17:24:22","00:17:27:03","and have her return the yin-and-yang jade."
"1","7","211","00:17:27:24","00:17:31:18","She is weak and she has short legs,
so she will not have traveled far."
"1","7","212","00:17:33:00","00:17:36:08","I would like your permission to stay
and look for her myself."
"1","7","213","00:17:40:24","00:17:42:07","You have my permission."
"1","7","214","00:17:43:05","00:17:44:06","Thank you."
"1","7","215","00:17:44:23","00:17:48:06","Now that I have your permission,
I would like you to open the door."
"1","7","216","00:17:50:14","00:17:52:03","Open the door to Jinyowon,"
"1","7","217","00:17:53:09","00:17:54:24","where relics and artifacts reside."
"1","7","218","00:18:14:16","00:18:18:02","Jinyowon's entrance can only be opened
by a member of the Jin family."
"1","7","219","00:18:18:04","00:18:22:03","Right now, Cho-yeon and I are
the only ones who can open this door."
"1","7","220","00:18:22:23","00:18:25:01","There is no way she is in there."
"1","7","221","00:18:25:03","00:18:26:16","I saw Mu-deok's illusion."
"1","7","222","00:18:29:13","00:18:31:00","Maybe you were dreaming."
"1","7","223","00:18:31:20","00:18:34:24","How can you be sure that
it was an illusion created by a relic?"
"1","7","224","00:18:35:01","00:18:36:00","I saw it too."
"1","7","225","00:18:37:23","00:18:39:19","It was an illusion disguised as Mu-deok."
"1","7","226","00:18:41:18","00:18:45:02","All the relics that have the power
to create illusions are inside Jinyowon."
"1","7","227","00:18:45:05","00:18:46:12","Let us go inside and check."
"1","7","228","00:18:47:15","00:18:49:22","All right. I will open the door."
"1","7","229","00:18:51:11","00:18:55:06","However, this place is filled
with dangerous relics and artifacts."
"1","7","230","00:18:56:16","00:18:58:21","You could be possessed by sorcery
and be unable to return."
"1","7","231","00:19:00:06","00:19:02:16","Young Master, it is too dangerous."
"1","7","232","00:19:03:20","00:19:05:12","I will go with him."
"1","7","233","00:19:09:06","00:19:10:06","As will I."
"1","7","234","00:19:15:01","00:19:16:08","It sounds fun."
"1","7","235","00:19:16:23","00:19:19:11","When will I get a chance
to enter Jinyowon again?"
"1","7","236","00:19:43:20","00:19:45:04","Go on inside."
"1","7","237","00:19:45:06","00:19:46:20","I will give you an hour."
"1","7","238","00:20:02:03","00:20:03:23","We should tell the leader."
"1","7","239","00:20:07:24","00:20:09:02","Mu-deok."
"1","7","240","00:20:10:00","00:20:11:08","Mu-deok!"
"1","7","241","00:20:16:10","00:20:18:22","So this is Jinyowon."
"1","7","242","00:20:19:16","00:20:23:18","They say everything here is so precious.
Not a single one can be bought with money."
"1","7","243","00:20:23:21","00:20:26:05","Will you please be quiet?
We are not here on a tour."
"1","7","244","00:20:27:10","00:20:28:12","You are not the owner."
"1","7","245","00:20:29:14","00:20:32:17","But I guess that could change
if you marry into the Jin family."
"1","7","246","00:20:34:14","00:20:35:16","Lucky you."
"1","7","247","00:20:35:18","00:20:38:10","All these precious treasures
will become yours, Jin Uk."
"1","7","248","00:20:39:09","00:20:42:16","If you envy me so much,
you can marry into this family instead."
"1","7","249","00:20:43:11","00:20:47:00","But even if you do become the owner,
how will you control anything?"
"1","7","250","00:20:47:01","00:20:48:08","You are a low-level mage."
"1","7","251","00:20:48:10","00:20:50:18","If you are so great,
can you touch anything here?"
"1","7","252","00:20:51:15","00:20:54:15","The leader of Jinyowon told us
not to touch anything."
"1","7","253","00:20:54:17","00:20:57:17","What an excuse.
You are just too scared to touch them."
"1","7","254","00:21:03:18","00:21:05:01","-Damn it.
-What was that?"
"1","7","255","00:21:05:03","00:21:06:13","I do not know. What was that?"
"1","7","256","00:21:08:11","00:21:09:10","Are you all right?"
"1","7","257","00:21:10:04","00:21:11:14","Something odd must be in there."
"1","7","258","00:21:12:16","00:21:14:04","Were you not startled?"
"1","7","259","00:21:15:11","00:21:16:19","I was startled."
"1","7","260","00:21:17:23","00:21:19:19","It is dark in here, so be careful."
"1","7","261","00:21:22:21","00:21:24:08","Was he really startled?"
"1","7","262","00:21:24:10","00:21:26:21","Yes. When Yul gets startled,
he loses his sense of direction."
"1","7","263","00:21:26:23","00:21:28:04","Yul, do not go that way!"
"1","7","264","00:21:29:21","00:21:30:20","It is the other way."
"1","7","265","00:21:31:14","00:21:33:15","We must go that way."
"1","7","266","00:21:38:02","00:21:39:13","Let us all be careful."
"1","7","267","00:21:42:20","00:21:44:04","Yul is always so calm,"
"1","7","268","00:21:44:22","00:21:47:08","but he can be a scatterbrain
when he is startled too."
"1","7","269","00:21:47:23","00:21:49:00","I guess so."
"1","7","270","00:21:54:17","00:21:56:04","Just make sure to be careful."
"1","7","271","00:21:56:23","00:21:58:17","Be careful yourself."
"1","7","272","00:22:00:04","00:22:01:15","Wait for me."
"1","7","273","00:22:38:18","00:22:40:12","How did I get stuck in here?"
"1","7","274","00:22:52:05","00:22:53:17","I should have held it in."
"1","7","275","00:22:55:09","00:22:57:09","I should not have provoked her."
"1","7","276","00:22:59:08","00:23:00:21","I told you to be careful."
"1","7","277","00:23:00:24","00:23:04:00","You wait here.
Young Master Jang will be here soon."
"1","7","278","00:23:04:14","00:23:07:05","Young Lady Jin,
what is going to happen to me now?"
"1","7","279","00:23:07:07","00:23:10:09","What do you think?
You will be severely punished."
"1","7","280","00:23:11:04","00:23:13:10","No, that is not what I am worried about."
"1","7","281","00:23:13:12","00:23:16:05","They say whoever breaks
the yin-and-yang jade"
"1","7","282","00:23:16:07","00:23:19:01","will never have
a long-lasting relationship."
"1","7","283","00:23:21:02","00:23:22:23","What am I going to do now?"
"1","7","284","00:23:24:02","00:23:25:24","What do you mean?"
"1","7","285","00:23:26:01","00:23:27:10","Stop talking nonsense."
"1","7","286","00:23:28:13","00:23:30:07","If you break the yin-and-yang jade,"
"1","7","287","00:23:30:09","00:23:33:10","they say the person you love
will never love you back."
"1","7","288","00:23:34:00","00:23:36:22","I heard all the gisaengs
at Chwiseonru saying that."
"1","7","289","00:23:36:24","00:23:39:12","Is that true?"
"1","7","290","00:23:39:14","00:23:40:17","Yes."
"1","7","291","00:23:41:09","00:23:45:04","Did you not know that, Young Lady Jin?"
"1","7","292","00:23:45:19","00:23:47:08","That cannot be."
"1","7","293","00:23:49:17","00:23:51:12","Then what is going to happen to me?"
"1","7","294","00:23:55:05","00:23:56:22","Why are you worried"
"1","7","295","00:23:57:15","00:23:59:08","when I was the one who broke it?"
"1","7","296","00:24:03:20","00:24:05:19","You broke the jade, did you not?"
"1","7","297","00:24:06:17","00:24:09:19","You made me carry it
so you could blame it on me."
"1","7","298","00:24:10:16","00:24:11:15","Am I right?"
"1","7","299","00:24:12:21","00:24:16:11","If you felt so wronged, you should have
said something to my mother."
"1","7","300","00:24:17:03","00:24:19:10","Had I humiliated her daughter
in front of everyone,"
"1","7","301","00:24:20:05","00:24:22:09","she would not have forgiven me."
"1","7","302","00:24:22:24","00:24:24:06","I am not scared of you,"
"1","7","303","00:24:24:23","00:24:28:11","but I am scared of your mother,
the leader of Jinyowon."
"1","7","304","00:24:31:19","00:24:33:06","Are you that afraid of your mother?"
"1","7","305","00:24:33:21","00:24:36:19","It is true that I fear my mother,
but I hate you just as much."
"1","7","306","00:24:37:22","00:24:38:23","I will sell you."
"1","7","307","00:24:39:20","00:24:42:05","Like you said, my mother is a scary woman."
"1","7","308","00:24:42:07","00:24:45:17","You will get sold
as punishment for having broken the jade."
"1","7","309","00:24:46:06","00:24:47:12","To place far away!"
"1","7","310","00:25:28:10","00:25:30:10","Did she run away?"
"1","7","311","00:26:01:24","00:26:04:03","Should I try climbing over this wall?"
"1","7","312","00:26:42:18","00:26:44:19","How did she open the door to Jinyowon?"
"1","7","313","00:26:52:07","00:26:54:24","So this is Jinyowon."
"1","7","314","00:26:58:14","00:27:02:02","If she gets locked inside, she might die."
"1","7","315","00:27:28:23","00:27:30:01","Hey."
"1","7","316","00:27:37:09","00:27:38:20","So it is you."
"1","7","317","00:27:43:00","00:27:44:13","It has been a long time."
"1","7","318","00:28:12:00","00:28:13:04","You cannot leave."
"1","7","319","00:28:15:04","00:28:16:11","It will not break."
"1","7","320","00:28:18:06","00:28:19:15","Nothing will work!"
"1","7","321","00:28:23:20","00:28:24:24","Be quiet."
"1","7","322","00:28:35:10","00:28:38:23","Could she have died since she is
incapable of practicing spells?"
"1","7","323","00:28:40:02","00:28:41:24","If they saw her as an illusion…"
"1","7","324","00:28:46:01","00:28:47:03","Young Lady Jin."
"1","7","325","00:28:48:09","00:28:52:07","Every time you move, I hear a sound."
"1","7","326","00:28:54:04","00:28:55:08","It sounds…"
"1","7","327","00:28:55:20","00:28:58:01","like jade clinking against each other."
"1","7","328","00:29:12:06","00:29:13:02","Mu-deok!"
"1","7","329","00:29:21:13","00:29:23:16","The hour is up. We must leave."
"1","7","330","00:29:23:18","00:29:26:00","I am not going. I must find her."
"1","7","331","00:29:26:02","00:29:29:11","This place is too big and deep.
The three of us cannot find her here."
"1","7","332","00:29:29:13","00:29:32:20","You only came in here for a tour,
so you may go ahead and leave."
"1","7","333","00:29:34:17","00:29:36:11","How did you see an illusion of Mu-deok?"
"1","7","334","00:29:37:13","00:29:39:07","I do not know where it came from."
"1","7","335","00:29:39:20","00:29:41:00","But…"
"1","7","336","00:29:43:18","00:29:46:11","I came because you kept longing for me."
"1","7","337","00:29:46:13","00:29:47:15","That is right."
"1","7","338","00:29:47:17","00:29:48:21","She said that to me too."
"1","7","339","00:29:49:12","00:29:50:24","That she came because I thought of her."
"1","7","340","00:29:51:02","00:29:54:20","So her illusion comes to see you
if you think about her?"
"1","7","341","00:29:55:14","00:29:56:20","I guess you did not see it."
"1","7","342","00:29:57:12","00:29:59:02","She visited me and Yul,"
"1","7","343","00:29:59:04","00:30:01:19","but she did not visit you
even though you are her owner."
"1","7","344","00:30:01:21","00:30:04:16","Why in the world
were you thinking about Mu-deok?"
"1","7","345","00:30:08:12","00:30:10:16","I was drinking cinnamon and ginger wine."
"1","7","346","00:30:10:19","00:30:13:19","Were you the one who got her drunk
and made her reek of cinnamon?"
"1","7","347","00:30:13:21","00:30:14:20","That is correct."
"1","7","348","00:30:15:20","00:30:17:19","I also gave her a sachet that day."
"1","7","349","00:30:17:21","00:30:20:17","The smell of cinnamon
probably came from the sachet."
"1","7","350","00:30:21:17","00:30:22:23","Oh, you mean the sachet"
"1","7","351","00:30:23:18","00:30:26:10","that she hung by the outhouse
to get rid of flies?"
"1","7","352","00:30:27:01","00:30:28:12","""By the outhouse""?"
"1","7","353","00:30:28:14","00:30:31:21","Thank you, Your Royal Highness.
It really helped shoo away the flies."
"1","7","354","00:30:33:19","00:30:36:08","Yul, what were you doing
when you saw her illusion?"
"1","7","355","00:30:39:06","00:30:40:08","The mirror."
"1","7","356","00:30:41:15","00:30:44:02","-My mirror broke.
-So did the one in my room."
"1","7","357","00:30:46:23","00:30:48:18","Did it come from the mirror?"
"1","7","358","00:30:51:02","00:30:52:06","A mirror?"
"1","7","359","00:30:57:16","00:30:58:19","Could this be it?"
"1","7","360","00:31:10:00","00:31:12:04","That is not you. It is fake."
"1","7","361","00:31:12:06","00:31:13:11","It is an illusion."
"1","7","362","00:31:22:10","00:31:23:21","So it was you."
"1","7","363","00:31:29:23","00:31:31:17","She is trapped inside the mirror?"
"1","7","364","00:31:32:17","00:31:33:20","Yes."
"1","7","365","00:31:33:22","00:31:36:24","We cannot see what is inside,
but we are sure she is in there."
"1","7","366","00:31:37:16","00:31:38:21","She was sucked into the Mirror of Longing."
"1","7","367","00:31:40:00","00:31:41:06","""The Mirror of Longing""?"
"1","7","368","00:31:41:08","00:31:43:18","It is a relic that creates illusions."
"1","7","369","00:31:44:09","00:31:45:17","It uses other mirrors"
"1","7","370","00:31:45:19","00:31:48:08","to show illusions of things
that people long for."
"1","7","371","00:31:49:16","00:31:52:04","She knows no spells,
so she probably got sucked inside"
"1","7","372","00:31:52:07","00:31:53:16","while she was in front of it."
"1","7","373","00:31:55:09","00:31:57:17","We need to get Mu-deok out of the mirror."
"1","7","374","00:31:57:19","00:32:01:06","Our spells will not work
because the energy in there is too strong."
"1","7","375","00:32:02:16","00:32:04:11","Please take the Mirror of Longing
out of Jinyowon."
"1","7","376","00:32:05:12","00:32:06:16","That cannot be done."
"1","7","377","00:32:08:00","00:32:09:24","That relic swallowed a human."
"1","7","378","00:32:10:01","00:32:12:00","It is too dangerous to take it outside."
"1","7","379","00:32:13:11","00:32:15:06","I order you as the Crown Prince."
