season,episode,number_line,timecode_in,timecode_out,text
1,12,87,00:09:30:20,00:09:35:00,"You see, there are times
when you are unnecessarily hard-working."
1,12,88,00:09:35:02,00:09:37:18,Why do you put your heart into cleaning?
1,12,89,00:09:37:20,00:09:40:04,Just use me as your excuse and rest up.
1,12,90,00:09:42:11,00:09:45:10,"Maidservant Kim sent
some abalones and dried yellow corvina."
1,12,91,00:09:45:12,00:09:48:09,"You should have some yourself.
Do not give them all to me."
1,12,92,00:09:49:16,00:09:50:22,Do not worry.
1,12,93,00:09:52:24,00:09:55:16,"Everyone treats me well
since I am close with Dang-gu,"
1,12,94,00:09:55:19,00:09:57:04,the heir of Songrim.
1,12,95,00:09:59:06,00:10:00:09,That is what I thought.
1,12,96,00:10:01:12,00:10:05:15,"I knew you would use
your power to your advantage."
1,12,97,00:10:12:16,00:10:14:01,You are injured.
1,12,98,00:10:16:12,00:10:18:09,I fought for eight days on end.
1,12,99,00:10:19:11,00:10:20:21,This is not my only wound.
1,12,100,00:10:23:09,00:10:24:18,Then where else?
1,12,101,00:10:25:14,00:10:27:12,Let us go to Sejukwon and get you treated.
1,12,102,00:10:27:14,00:10:29:04,I still have more fights left.
1,12,103,00:10:31:15,00:10:33:11,"I should get injured as much as I can,"
1,12,104,00:10:34:19,00:10:36:13,as much as my master expects of me.
1,12,105,00:10:52:21,00:10:54:06,Your feet will freeze.
1,12,106,00:10:55:09,00:10:56:19,You should get changed too.
1,12,107,00:11:38:13,00:11:39:16,Maidservant Kim?
1,12,108,00:11:53:13,00:11:55:06,"You are ready, Your Royal Highness."
1,12,109,00:11:55:08,00:11:58:08,"The medicine does not stop being bitter.
Do you have anything sweet?"
1,12,110,00:11:58:10,00:12:00:14,I will prepare the sweetest snack.
1,12,111,00:12:11:08,00:12:13:14,"There should be a red jade
that goes with it."
1,12,112,00:12:14:11,00:12:16:12,"They are only valuable
when they are together."
1,12,113,00:12:18:04,00:12:19:20,Should I just throw this away?
1,12,114,00:12:59:05,00:13:00:14,What?
1,12,115,00:13:01:03,00:13:02:08,What is wrong with this?
1,12,116,00:13:10:21,00:13:13:00,What could this be?
1,12,117,00:13:25:05,00:13:29:16,Someone is pulling me in with great force.
1,12,118,00:13:33:11,00:13:35:02,This inexplainable attraction…
1,12,119,00:13:36:05,00:13:37:04,It is calling to me.
1,12,120,00:14:29:13,00:14:31:00,"-Damn it.
-Damn it!"
1,12,121,00:14:31:03,00:14:33:11,Why would you fill her jade with energy
1,12,122,00:14:33:13,00:14:35:13,and confuse me like that?
1,12,123,00:14:35:15,00:14:37:12,This greatly offends me.
1,12,124,00:14:37:14,00:14:38:10,Likewise.
1,12,125,00:14:38:12,00:14:43:01,"I am truly offended that
you were the reason why my heart raced."
1,12,126,00:14:44:08,00:14:45:08,Darn it.
1,12,127,00:14:47:22,00:14:48:23,"By the way,"
1,12,128,00:14:49:24,00:14:51:03,did you feel it too?
1,12,129,00:14:52:12,00:14:55:23,Did your heart thump…
1,12,130,00:14:58:14,00:15:00:08,"-Darn it.
-Do not say that."
1,12,131,00:15:03:00,00:15:04:03,Forget it.
1,12,132,00:15:04:23,00:15:06:03,"Seeing how surprised you are,"
1,12,133,00:15:06:24,00:15:09:00,I guess you have never used this properly.
1,12,134,00:15:09:21,00:15:10:19,Right.
1,12,135,00:15:10:21,00:15:12:10,"Since Mu-deok does not know magic,"
1,12,136,00:15:13:01,00:15:14:17,"I doubt you two were able
to share your energy."
1,12,137,00:15:14:19,00:15:15:21,You are right.
1,12,138,00:15:16:10,00:15:19:01,I did not know this jade had such power.
1,12,139,00:15:34:17,00:15:36:09,That is enough!
1,12,140,00:15:37:19,00:15:39:19,"-Darn it.
-Anyway, I learned something new"
1,12,141,00:15:40:14,00:15:42:01,because of you.
1,12,142,00:15:42:22,00:15:44:20,"-Thank you.
-What is it?"
1,12,143,00:15:44:22,00:15:45:24,Are you planning to use it?
1,12,144,00:15:47:00,00:15:48:08,I doubt you will be able to.
1,12,145,00:15:49:19,00:15:51:04,Mu-deok will not get this back.
1,12,146,00:15:51:06,00:15:53:05,I still have two matches left.
1,12,147,00:15:53:18,00:15:55:19,I will get it back and put it to good use.
1,12,148,00:15:55:21,00:15:57:20,So please keep it safe until then.
1,12,149,00:15:59:08,00:16:00:20,And please do not ever
1,12,150,00:16:01:12,00:16:02:23,fill it with your energy again.
1,12,151,00:16:04:22,00:16:06:10,The same goes for you.
1,12,152,00:16:11:20,00:16:14:04,"Your Royal Highness, where have you been?"
1,12,153,00:16:15:14,00:16:16:19,Should I take you in?
1,12,154,00:16:18:06,00:16:19:07,I can do that.
1,12,155,00:16:19:23,00:16:22:05,There must be things you can do here too.
1,12,156,00:16:23:16,00:16:24:19,"No, thank you."
1,12,157,00:16:25:21,00:16:27:17,"-Eunuch Oh.
-Yes, Your Royal Highness."
1,12,158,00:16:27:19,00:16:30:17,Find out who will be up against Uk next.
1,12,159,00:16:31:07,00:16:32:06,"Yes, Your Royal Highness."
1,12,160,00:16:32:21,00:16:34:00,You better be right.
1,12,161,00:16:34:17,00:16:35:21,THE ART OF HYEONGONG
1,12,162,00:16:35:23,00:16:36:20,Hey.
1,12,163,00:16:36:22,00:16:38:20,How was Jang Uk?
1,12,164,00:16:38:22,00:16:42:01,Jang Uk? It was a cakewalk to beat him.
1,12,165,00:16:42:24,00:16:45:04,"-Are you ready for your match?
-Of course."
1,12,166,00:16:45:06,00:16:47:18,"At the very end, I will use Hyeongong to…"
1,12,167,00:16:51:09,00:16:54:01,"He is a mage from the Cha family
who can use Hyeongong."
1,12,168,00:16:54:18,00:16:56:19,He had been watching Uk all along.
1,12,169,00:16:56:21,00:17:00:17,"He is a coward who has only stepped up
after seeing Uk lose several times."
1,12,170,00:17:01:14,00:17:03:12,Uk might be able to beat him.
1,12,171,00:17:07:02,00:17:10:03,"Hyeongong is a spell that
may look fancy on the outside."
1,12,172,00:17:10:20,00:17:13:05,"But it will be useless
if the user lacks the skills."
1,12,173,00:17:14:02,00:17:16:03,"Beom may look intimidating
at first glance,"
1,12,174,00:17:16:06,00:17:17:16,but that could just be a front.
1,12,175,00:17:18:17,00:17:21:04,Yul sure can see through others.
1,12,176,00:17:21:16,00:17:22:18,Is that so?
1,12,177,00:17:23:07,00:17:25:16,"But he was telling others
about how easy it would be"
1,12,178,00:17:26:05,00:17:27:24,to beat Young Master Jang.
1,12,179,00:17:28:01,00:17:29:03,He is just worried.
1,12,180,00:17:30:00,00:17:32:10,"Uk has improved greatly
in the past several days."
1,12,181,00:17:33:01,00:17:35:16,He is scared that Uk will beat him.
1,12,182,00:17:36:21,00:17:41:02,"I guess my young master has improved
quite a bit for him to be worried."
1,12,183,00:17:43:21,00:17:46:02,"Are you that thrilled
that Uk has become stronger?"
1,12,184,00:17:46:04,00:17:49:02,Of course. I cannot be any prouder.
1,12,185,00:17:50:13,00:17:53:12,Naksu is training Uk.
1,12,186,00:17:53:14,00:17:54:16,Yul.
1,12,187,00:17:57:13,00:17:58:22,Did you hear?
1,12,188,00:17:58:24,00:18:00:17,There is a commotion in the capital.
1,12,189,00:18:01:14,00:18:02:18,What happened?
1,12,190,00:18:02:20,00:18:06:11,"Master Kang from Daegangtongun
succumbed to his illness."
1,12,191,00:18:07:20,00:18:08:21,But rumor has it
1,12,192,00:18:09:13,00:18:11:16,"that some assassins
attacked him last night."
1,12,193,00:18:12:24,00:18:15:20,"My uncle and Master Heo
rushed over to his funeral."
1,12,194,00:18:16:10,00:18:19:04,"What if more assassins
like Naksu have appeared?"
1,12,195,00:18:31:04,00:18:33:18,THE LATE KANG MAN-CHEON
1,12,196,00:18:35:17,00:18:38:00,Why can we not offer our condolences?
1,12,197,00:18:39:20,00:18:42:19,"Transporting precious goods
is our family business."
1,12,198,00:18:42:21,00:18:45:11,"But if people find out
that the man of the house"
1,12,199,00:18:45:13,00:18:49:06,"was killed by some assassins,
we could become jobless."
1,12,200,00:18:49:24,00:18:51:13,"We told everyone
he died of a contagious disease."
1,12,201,00:18:52:03,00:18:53:11,That is why no one can enter.
1,12,202,00:18:56:19,00:18:58:10,We understand.
1,12,203,00:18:58:12,00:19:01:07,"Have you found any evidence
that could help us find the assassins?"
1,12,204,00:19:03:06,00:19:04:23,Has an autopsy been carried out?
1,12,205,00:19:06:16,00:19:10:01,"Master Kang was stabbed to death
in front of our eyes."
1,12,206,00:19:10:16,00:19:11:24,An autopsy is unnecessary.
1,12,207,00:19:13:15,00:19:15:10,We will cremate his body tonight.
1,12,208,00:19:15:12,00:19:17:00,That soon?
1,12,209,00:19:17:15,00:19:18:18,It is unfortunate.
1,12,210,00:19:18:20,00:19:20:16,"But we must hurry
before the rumor spreads."
1,12,211,00:19:20:18,00:19:24:16,"I am certain Master Kang would have
also wanted this for his family."
1,12,212,00:19:24:18,00:19:25:19,That is unacceptable.
1,12,213,00:19:25:21,00:19:28:00,"If you cremate his body,"
1,12,214,00:19:28:16,00:19:31:06,"there will be no evidence
that will link to the assassins."
1,12,215,00:19:33:16,00:19:35:03,This is a family matter.
1,12,216,00:19:36:11,00:19:38:07,I understand that you are worried.
1,12,217,00:19:39:07,00:19:42:07,"But the leader of Songrim
does not need to concern himself with it."
1,12,218,00:19:43:14,00:19:46:00,An autopsy is needed.
1,12,219,00:19:46:02,00:19:47:20,Postpone the cremation.
1,12,220,00:19:49:04,00:19:53:00,"Has Songrim gone as far as to meddle
in other families' funerals?"
1,12,221,00:19:56:10,00:19:57:18,We are not meddling.
1,12,222,00:19:58:12,00:20:02:18,"I am simply trying to prevent
the new man of the house"
1,12,223,00:20:02:20,00:20:04:18,from making an irreversible mistake.
1,12,224,00:20:04:20,00:20:06:21,Why is Songrim's leader against this?
1,12,225,00:20:06:23,00:20:08:12,What gives you the right?
1,12,226,00:20:08:14,00:20:12:03,"Only recently did Naksu attack
the mages in the capital."
1,12,227,00:20:12:05,00:20:14:07,"Now, new assassins have emerged."
1,12,228,00:20:15:01,00:20:17:18,"There could be a link between this case
and Naksu who used sorcery."
1,12,229,00:20:18:10,00:20:19:15,That is why I am interfering.
1,12,230,00:20:20:21,00:20:22:17,There was no sorcery involved.
1,12,231,00:20:22:19,00:20:23:17,I witnessed it all.
1,12,232,00:20:23:19,00:20:25:16,How can you be so sure without an autopsy?
1,12,233,00:20:27:01,00:20:30:11,"The new man of the house
does not want an autopsy."
1,12,234,00:20:30:14,00:20:32:19,Jin Mu! You have no say in this.
1,12,235,00:20:33:08,00:20:35:09,"We have the right to interfere
if there are suspicions"
1,12,236,00:20:35:12,00:20:37:01,of sorcery being involved.
1,12,237,00:20:37:03,00:20:39:15,"Do you not agree, Lady Jin?"
1,12,238,00:20:41:14,00:20:42:23,I believe
1,12,239,00:20:44:13,00:20:47:03,the Assistant Gwanju is right this time.
1,12,240,00:20:50:23,00:20:53:12,"The family's heir witnessed
Master Kang's death."
1,12,241,00:20:53:14,00:20:57:03,"And he has no choice but to hide it
due to their family business."
1,12,242,00:20:59:00,00:21:01:24,"No evidence hinted
at sorcery being involved."
1,12,243,00:21:03:07,00:21:07:03,"So I do not think Songrim
should cause a commotion here."
1,12,244,00:21:13:24,00:21:16:04,I just want to protect his honor.
1,12,245,00:21:16:06,00:21:19:18,"Please let us proceed
with this funeral discreetly."
1,12,246,00:21:42:17,00:21:45:23,"Jin Mu does not hesitate
to look down on Songrim now."
1,12,247,00:21:48:23,00:21:51:05,Why are they so against the idea?
1,12,248,00:21:52:09,00:21:54:14,"-It is suspicious.
-By the way,"
1,12,249,00:21:54:16,00:21:58:19,"I had no idea
Lady Jin would take Jin Mu's side."
1,12,250,00:21:59:08,00:22:01:17,She used to hate her half-brother.
1,12,251,00:22:05:22,00:22:09:02,I was truly pleased when you took my side.
1,12,252,00:22:10:24,00:22:12:00,Look.
1,12,253,00:22:12:03,00:22:16:08,"Songrim had no choice but to back down
once we joined hands."
1,12,254,00:22:18:02,00:22:20:01,How close are you to finding Bu-yeon?
1,12,255,00:22:22:13,00:22:24:24,"We searched all the areas
around Lake Gyeongcheondaeho"
1,12,256,00:22:25:01,00:22:28:02,"for blind girls
who were around Bu-yeon's age."
1,12,257,00:22:29:17,00:22:33:06,I have been doing that for ten years now.
1,12,258,00:22:33:08,00:22:34:09,"To be honest,"
1,12,259,00:22:35:04,00:22:37:20,"I believe I found
the whereabouts of Bu-yeon."
1,12,260,00:22:39:06,00:22:42:13,"A young girl had washed up
near the lake ten years ago."
1,12,261,00:22:44:04,00:22:46:03,"-Is that so?
-However…"
1,12,262,00:22:48:01,00:22:49:19,she was long dead.
1,12,263,00:22:56:17,00:23:00:13,"Mother, I doubt that was her."
1,12,264,00:23:00:15,00:23:03:06,I told my men to dig up her grave.
1,12,265,00:23:04:02,00:23:06:11,"If Bu-yeon truly is dead,"
1,12,266,00:23:06:13,00:23:10:03,"I will bring her body
back to you at all costs."
1,12,267,00:23:10:24,00:23:12:13,That is unacceptable.
1,12,268,00:23:13:09,00:23:16:01,Bring my daughter back alive.
1,12,269,00:23:17:05,00:23:19:09,"I will, so please calm down."
1,12,270,00:23:20:14,00:23:22:13,We will find her alive.
1,12,271,00:23:38:10,00:23:40:00,Did you take a good look?
1,12,272,00:23:40:22,00:23:43:05,"They will be your mother
and younger sister."
1,12,273,00:23:43:23,00:23:45:01,Do you think
1,12,274,00:23:45:23,00:23:48:04,they will think that I am their daughter?
1,12,275,00:23:48:06,00:23:49:14,You are dressed
1,12,276,00:23:50:23,00:23:53:20,like Bu-yeon when she was young.
1,12,277,00:23:53:22,00:23:55:22,But I am not sure if Ho-gyeong will agree.
1,12,278,00:23:58:08,00:24:00:15,Then being well-dressed
1,12,279,00:24:02:09,00:24:04:05,will not benefit us.
1,12,280,00:24:04:20,00:24:07:08,I must look shabbier and more pathetic.
1,12,281,00:24:08:16,00:24:10:17,She is a mother who has lost her daughter.
1,12,282,00:24:10:19,00:24:14:20,"I can only win her heart
by pulling at her heartstrings."
1,12,283,00:24:17:16,00:24:18:19,Yes.
1,12,284,00:24:19:18,00:24:21:11,"You are right, So-i."
1,12,285,00:24:25:17,00:24:26:24,I will see to it…
1,12,286,00:24:29:16,00:24:32:13,"that I become a daughter
of the Jin family."
1,12,287,00:24:45:17,00:24:47:08,You look much better now.
1,12,288,00:24:47:24,00:24:50:05,I tend to recover quickly.
1,12,289,00:25:01:15,00:25:03:19,This Hyeongong technique…
1,12,290,00:25:04:18,00:25:06:03,is quite elaborate.
1,12,291,00:25:12:03,00:25:15:23,"I have my suspicions
regarding Master Kang's death."
1,12,292,00:25:28:07,00:25:32:01,"Master Kang was powerful
with a great mastery of spells."
1,12,293,00:25:32:03,00:25:34:20,"But he was already suffering
from a fatal illness."
1,12,294,00:25:35:15,00:25:38:24,"There was no need for anyone
to send the assassins."
1,12,295,00:25:39:01,00:25:41:05,Maybe someone had a grudge against him
1,12,296,00:25:41:24,00:25:44:01,and wanted to kill him themselves.
1,12,297,00:25:44:04,00:25:45:02,No.
1,12,298,00:25:45:04,00:25:46:24,There must be a reason
1,12,299,00:25:48:05,00:25:50:20,"why those assassins came,
although we do not know yet."
1,12,300,00:25:53:20,00:25:57:02,"Once the soul is shifted,
the former body becomes useless."
1,12,301,00:25:57:17,00:25:59:18,But we cannot get rid of it that easily.
1,12,302,00:25:59:20,00:26:03:06,"In other people's eyes,
that body belongs to a powerful mage,"
1,12,303,00:26:03:08,00:26:05:05,"an administrative officer, or a merchant."
1,12,304,00:26:05:22,00:26:08:13,"They will only suspect something
if that individual disappears."
1,12,305,00:26:10:07,00:26:15:00,Naksu was the one who took care of them.
1,12,306,00:26:15:02,00:26:17:03,Do you mean the Shadow Assassin?
1,12,307,00:26:19:12,00:26:22:02,"Thanks to that crazy assassin,"
1,12,308,00:26:22:16,00:26:26:24,"Songrim never suspected
that I was making soul shifters."
1,12,309,00:26:28:07,00:26:30:14,"Back when I was after Naksu,"
1,12,310,00:26:30:16,00:26:34:04,"I thought she was just a lunatic
who wanted to show off her skills."
1,12,311,00:26:34:06,00:26:38:05,"That is why I never suspected
the individuals that she killed."
1,12,312,00:26:40:21,00:26:42:19,Are you saying that she killed those
1,12,313,00:26:43:12,00:26:45:20,whose souls have been shifted by Jin Mu?
1,12,314,00:26:45:22,00:26:47:07,"To be exact,"
1,12,315,00:26:48:09,00:26:51:11,"they must have been those
who were discarded afterward."
1,12,316,00:26:51:14,00:26:54:04,"Did you not say
that Naksu was Cho Chung's daughter?"
1,12,317,00:26:54:24,00:26:59:19,"Are you saying he took that little girl
and turned her into an assassin?"
1,12,318,00:27:01:14,00:27:03:24,That is why I never revealed myself to her
1,12,319,00:27:04:18,00:27:06:23,"and made her live
in the mountains by herself."
1,12,320,00:27:08:11,00:27:10:17,"I took care of her
just enough for her to survive."
1,12,321,00:27:11:13,00:27:15:11,"But she was determined
and grew to be remarkably strong."
1,12,322,00:27:17:00,00:27:18:13,Because…
1,12,323,00:27:19:03,00:27:21:24,"She thought by doing so
she would be avenging her parents."
1,12,324,00:27:22:01,00:27:23:13,That is why she obeyed Jin Mu.
1,12,325,00:27:25:11,00:27:27:23,She was very useful.
1,12,326,00:27:28:13,00:27:31:11,Then a soul shifter ran wild before dying.
1,12,327,00:27:32:02,00:27:33:09,"Thanks to him,"
1,12,328,00:27:34:11,00:27:36:17,Songrim got wind of the alchemy of souls.
1,12,329,00:27:37:18,00:27:39:22,"Once Jin Mu heard that we were after her,"
1,12,330,00:27:40:18,00:27:43:11,he was probably afraid of getting caught.
1,12,331,00:27:44:06,00:27:49:04,"He probably sent Naksu to Songrim
despite knowing that she would die."
1,12,332,00:28:02:11,00:28:04:19,"Mu-deok, go and get some water."
1,12,333,00:28:04:21,00:28:05:22,"Yes, ma'am."
1,12,334,00:28:14:11,00:28:17:17,"Mu-deok, will you seriously
not listen to me?"
1,12,335,00:28:17:19,00:28:19:20,I told you to just get some rest.
1,12,336,00:28:22:20,00:28:24:10,Then what about you?
1,12,337,00:28:24:12,00:28:26:11,Did I not tell you to treat your wounds?
1,12,338,00:28:26:13,00:28:29:18,"I stopped by Sejukwon.
At least I listened to you."
1,12,339,00:28:33:11,00:28:34:16,Check for yourself.
1,12,340,00:28:37:24,00:28:39:04,I smell mugwort.
1,12,341,00:28:46:08,00:28:47:16,What is wrong with you?
1,12,342,00:28:47:19,00:28:51:02,"You know I am struggling these days.
I am just exhausted."
1,12,343,00:28:58:07,00:28:59:16,How warm.
1,12,344,00:29:02:08,00:29:04:11,Did you get a hot mugwort massage?
1,12,345,00:29:05:06,00:29:07:09,"Yes. I am warm, right?"
1,12,346,00:29:08:20,00:29:11:09,Yes. You are.
1,12,347,00:29:15:16,00:29:19:11,"She was used for all the wrong reasons
and met a terrible death."
1,12,348,00:29:20:12,00:29:21:12,Naksu…
1,12,349,00:29:21:14,00:29:24:10,I truly pity her.
1,12,350,00:29:33:21,00:29:35:11,You are cool now. Let me go.
1,12,351,00:29:38:08,00:29:41:09,"-Did you change your shoes?
-Yes."
1,12,352,00:29:41:12,00:29:43:03,"Did you have the food
Maidservant Kim brought?"
1,12,353,00:29:43:05,00:29:46:13,"Yes. I had already had some
before you even mentioned them."
1,12,354,00:29:47:02,00:29:49:01,Well done. Mu-deok.
1,12,355,00:29:51:03,00:29:53:18,I did not know how fascinating this was.
1,12,356,00:29:56:12,00:29:57:14,The yin-and-yang jade?
1,12,357,00:29:57:16,00:29:59:16,"I only found out because you had given it
to the Crown Prince."
1,12,358,00:30:00:10,00:30:02:00,How is it fascinating?
1,12,359,00:30:02:02,00:30:04:01,"-Show me.
-I cannot."
1,12,360,00:30:04:03,00:30:05:17,I will show you
1,12,361,00:30:05:20,00:30:07:23,once I get yours back.
1,12,362,00:30:09:10,00:30:10:18,You will give it to me again
1,12,363,00:30:11:18,00:30:13:03,after you get it back?
1,12,364,00:30:14:22,00:30:17:07,Why? Will you not accept it?
1,12,365,00:30:20:24,00:30:24:16,"I will retrieve it
and place it in your hand."
1,12,366,00:30:24:18,00:30:27:13,This thing has unbelievable powers.
1,12,367,00:30:27:15,00:30:28:23,It is a relief we did not know.
1,12,368,00:30:29:00,00:30:31:14,You are in for a shock once I get it back.
1,12,369,00:30:35:16,00:30:37:20,What kind of powers? Show me.
1,12,370,00:30:38:12,00:30:41:09,"The Crown Prince
foamed in the mouth and fainted."
1,12,371,00:30:41:24,00:30:43:09,It was terrifying.
1,12,372,00:30:43:11,00:30:45:24,That makes sense. It was from Jinyowon.
1,12,373,00:30:46:01,00:30:48:01,It could be a lethal weapon.
1,12,374,00:31:10:18,00:31:12:08,"Hello, Assistant Gwanju."
1,12,375,00:31:17:18,00:31:19:08,The leader of Songrim returned
1,12,376,00:31:19:10,00:31:22:13,to watch the cremation for himself.
1,12,377,00:31:23:05,00:31:25:08,What will you do this time around?
1,12,378,00:31:25:10,00:31:28:04,I am only here to observe.
1,12,379,00:31:29:03,00:31:32:02,"This is the last time
I will ever see Master Kang."
1,12,380,00:31:32:04,00:31:34:15,It is my duty to see him off.
1,12,381,00:32:07:10,00:32:10:11,"You have seen a soul shifter before,"
1,12,382,00:32:10:13,00:32:12:11,so you will recognize the blue mark.
1,12,383,00:32:13:09,00:32:16:19,"Check and see if Master Kang's body
had been used for soul shifting."
1,12,384,00:32:16:21,00:32:19:02,"Even if we find out
that he has shifted souls,"
1,12,385,00:32:19:04,00:32:21:08,"we will not know
whose body he has shifted into."
1,12,386,00:32:22:18,00:32:26:17,"There is something you must do
to help us find that out."
1,12,387,00:32:58:07,00:33:01:18,"I know that you have
already mastered Chisu."
1,12,388,00:33:02:21,00:33:04:21,I did not hide it on purpose.
1,12,389,00:33:04:23,00:33:06:09,I am not scolding you.
1,12,390,00:33:07:06,00:33:08:24,What I am about to ask you to do
1,12,391,00:33:09:01,00:33:11:15,"is quite dangerous
and might suck away your energy."
