"season","episode","number_line","timecode_in","timecode_out","text"
"1","5","110","00:09:48:06","00:09:51:23","I cannot believe she would say that to me
just because I made a joke."
"1","5","111","00:09:52:00","00:09:55:04","I was a fool to have followed her
all the way here."
"1","5","112","00:09:55:19","00:09:56:18","Goodness."
"1","5","113","00:10:05:09","00:10:07:06","Just stay a clueless Young Master"
"1","5","114","00:10:08:19","00:10:11:12","of the Jang family."
"1","5","115","00:10:13:09","00:10:14:17","I would rather live here"
"1","5","116","00:10:15:23","00:10:17:09","than live that way."
"1","5","117","00:11:03:22","00:11:05:13","Today, the leader of Jinyowon"
"1","5","118","00:11:05:15","00:11:08:11","has gathered the mages of Daeho
to hold a Unanimous Assembly."
"1","5","119","00:11:09:00","00:11:12:11","All 11 families have gathered
aside from Jang Gang of the Jang family."
"1","5","120","00:11:12:13","00:11:16:11","Is my duel with Jang Uk
that big of a deal?"
"1","5","121","00:11:17:01","00:11:19:11","It is a duel between
a royal family member and a mage."
"1","5","122","00:11:19:13","00:11:21:08","The last one was hundreds of years ago."
"1","5","123","00:11:21:10","00:11:23:24","I am merely trying to punish Jang Uk"
"1","5","124","00:11:24:01","00:11:26:03","for having looked down on me."
"1","5","125","00:11:26:05","00:11:27:14","This is not a personal matter."
"1","5","126","00:11:28:11","00:11:31:05","His Majesty gave his orders,
and the mages have gathered."
"1","5","127","00:11:31:07","00:11:34:24","If they agree to this duel,
the fight will become official."
"1","5","128","00:11:36:19","00:11:39:06","A crack has formed
and damaged the stability and peace"
"1","5","129","00:11:40:03","00:11:42:14","that had existed
between the royal family and mages."
"1","5","130","00:11:55:16","00:11:59:21","Did you really agree with depriving
Uk's right to become the next Gwanju?"
"1","5","131","00:12:01:01","00:12:02:10","Yes, it is true."
"1","5","132","00:12:07:02","00:12:08:12","This duel is merely to resolve"
"1","5","133","00:12:08:14","00:12:11:02","the misunderstanding
between the Crown Prince and Uk."
"1","5","134","00:12:11:04","00:12:12:10","As for the Gwanju position,"
"1","5","135","00:12:13:07","00:12:17:20","I already have someone else in mind
other than Jang Uk to recommend for it."
"1","5","136","00:12:17:22","00:12:19:18","Having it taken away
is different from giving it up."
"1","5","137","00:12:20:23","00:12:24:02","I heard Jang Uk ran away
before he even received the duel offer."
"1","5","138","00:12:26:08","00:12:27:17","How embarrassing."
"1","5","139","00:12:27:19","00:12:31:05","He should fight honorably
and die as a mage with integrity."
"1","5","140","00:12:31:07","00:12:33:13","Uk does not have the guts to do that."
"1","5","141","00:12:34:24","00:12:37:22","Everyone here has been his master."
"1","5","142","00:12:37:24","00:12:40:14","-Right.
-He never had any kind of potential."
"1","5","143","00:12:40:16","00:12:44:04","I do not wish for us mages
to be disgraced like this."
"1","5","144","00:12:44:06","00:12:46:23","What if we disqualify Uk
of his rights as a mage?"
"1","5","145","00:12:50:05","00:12:53:17","If we disqualify his rights
followed by a unanimous vote,"
"1","5","146","00:12:53:19","00:12:57:00","his energy flow will be cut off,
and he will lose all his power."
"1","5","147","00:12:57:02","00:12:59:20","Are you suggesting we ruin
the young man's life forever?"
"1","5","148","00:12:59:22","00:13:01:18","Still, it will help us stop the duel."
"1","5","149","00:13:02:16","00:13:06:22","Uk's gate of energy was closed anyway
thanks to his father."
"1","5","150","00:13:06:24","00:13:08:22","-He is right.
-He has a point."
"1","5","151","00:13:08:24","00:13:11:01","All of you here"
"1","5","152","00:13:11:04","00:13:14:07","have once taught Uk as his master."
"1","5","153","00:13:17:10","00:13:19:01","How could you be so nonchalant"
"1","5","154","00:13:19:03","00:13:22:06","about ruining the life of someone
who once used to be your pupil?"
"1","5","155","00:13:24:04","00:13:27:09","Songrim has accepted
the royal family's duel."
"1","5","156","00:13:27:11","00:13:30:09","Songrim will take on the disgrace
that may or may not occur."
"1","5","157","00:13:30:24","00:13:34:13","Then make sure it becomes an official duel
between Songrim and the royal family."
"1","5","158","00:13:36:09","00:13:37:05","I will."
"1","5","159","00:13:38:16","00:13:41:17","I heard Uk mastered Ryusu
in a very short amount of time."
"1","5","160","00:13:42:17","00:13:45:06","Was he taught by someone in Songrim?"
"1","5","161","00:13:48:23","00:13:52:08","No matter where he goes,
whether it is Songrim or not,"
"1","5","162","00:13:53:24","00:13:57:15","there will be no master for Uk."
"1","5","163","00:14:02:04","00:14:04:17","The water is nice and clean.
My skin feels so soft."
"1","5","164","00:14:04:19","00:14:06:01","Maybe it is mineral water."
"1","5","165","00:14:06:18","00:14:10:09","Mu-deok, the owner of this place
seems like a very neat person."
"1","5","166","00:14:10:11","00:14:11:24","I do not think he will be back…"
"1","5","167","00:14:15:11","00:14:16:12","Goodness."
"1","5","168","00:14:31:01","00:14:32:14","She is completely knocked out."
"1","5","169","00:14:33:05","00:14:34:20","Of course, you are tired."
"1","5","170","00:14:34:22","00:14:37:13","We could have taken our time,
but you insisted on hurrying."
"1","5","171","00:14:37:15","00:14:40:14","You are Mu-deok now, not Naksu.
You do not have the strength."
"1","5","172","00:14:45:13","00:14:46:23","Oh, gosh. This is…"
"1","5","173","00:14:47:19","00:14:48:20","This is heavy."
"1","5","174","00:14:48:22","00:14:50:10","What a fool."
"1","5","175","00:14:50:12","00:14:53:09","If it was this heavy,
she should have asked for help."
"1","5","176","00:15:01:06","00:15:02:18","It is so comfy."
"1","5","177","00:15:08:07","00:15:10:07","I am a young master,"
"1","5","178","00:15:10:23","00:15:13:11","and she is my maid. That is right."
"1","5","179","00:15:14:21","00:15:16:16","It is only right that I sleep here."
"1","5","180","00:15:29:19","00:15:32:11","Gosh, this is making me feel uneasy."
"1","5","181","00:15:42:00","00:15:43:01","All right."
"1","5","182","00:15:56:07","00:15:57:09","Master."
"1","5","183","00:15:57:11","00:15:58:21","Please get a good night's rest."
"1","5","184","00:16:23:16","00:16:25:02","This is so uncomfortable."
"1","5","185","00:16:53:11","00:16:55:23","Are you saying
there is a soul shifter inside?"
"1","5","186","00:16:59:15","00:17:01:04","How interesting."
"1","5","187","00:17:29:01","00:17:31:06","I would not have recognized her
without your help"
"1","5","188","00:17:31:08","00:17:32:23","since her soul has no malice."
"1","5","189","00:17:37:19","00:17:41:21","You will be better off dying in my hands
than to run wild and be petrified."
"1","5","190","00:18:09:18","00:18:12:11","A great soul has shifted into this body."
"1","5","191","00:18:13:20","00:18:18:04","She should have run wild by now,
judging by how weak this body looks."
"1","5","192","00:18:18:06","00:18:20:04","How is she still fine?"
"1","5","193","00:18:28:03","00:18:31:21","I feel no energy around her.
Where did it all disappear to?"
"1","5","194","00:18:37:21","00:18:39:06","Who are you?"
"1","5","195","00:18:41:09","00:18:43:04","And you are?"
"1","5","196","00:18:43:06","00:18:45:06","Step away from Mu-deok."
"1","5","197","00:20:20:03","00:20:23:02","That sword was given
to the Cheonbugwan's Gwanju by the king."
"1","5","198","00:20:23:17","00:20:24:24","Who are you?"
"1","5","199","00:20:25:20","00:20:27:20","What are you doing with a girl like her?"
"1","5","200","00:20:32:00","00:20:32:23","Mu-deok, run!"
"1","5","201","00:22:00:03","00:22:02:15","Hey, you are up."
"1","5","202","00:22:07:05","00:22:08:06","Who is he?"
"1","5","203","00:22:08:08","00:22:09:15","The man you saw last night."
"1","5","204","00:22:10:24","00:22:12:06","The man I saw last night?"
"1","5","205","00:22:12:08","00:22:13:13","Yes. Do you not remember?"
"1","5","206","00:22:18:07","00:22:19:13","Mu-deok, run!"
"1","5","207","00:22:55:19","00:22:57:14","I apologize about last night."
"1","5","208","00:22:57:16","00:22:59:12","I saw someone inside the hut,"
"1","5","209","00:22:59:14","00:23:02:14","and you suddenly wielded your sword at me,
so I had no choice."
"1","5","210","00:23:02:16","00:23:04:00","I was startled too."
"1","5","211","00:23:04:02","00:23:06:17","I am not trained enough
to control the energy in my arm."
"1","5","212","00:23:06:19","00:23:08:16","I had no intentions of harming you."
"1","5","213","00:23:08:18","00:23:09:21","Did you two…"
"1","5","214","00:23:10:19","00:23:11:18","fight?"
"1","5","215","00:23:15:16","00:23:17:21","Do you not remember anything
from last night?"
"1","5","216","00:23:19:02","00:23:20:07","No."
"1","5","217","00:23:20:09","00:23:22:23","You stood right there
and watched us fight."
"1","5","218","00:23:23:00","00:23:24:06","I did?"
"1","5","219","00:23:24:09","00:23:25:06","What?"
"1","5","220","00:23:25:21","00:23:27:15","I guess you sleepwalk."
"1","5","221","00:23:27:17","00:23:31:06","I will get you medicinal herbs for that.
Brew them and drink the tea."
"1","5","222","00:23:31:22","00:23:33:09","Are you a herbalist?"
"1","5","223","00:23:33:11","00:23:35:13","No, but he is staying here
to pick some medicinal herbs"
"1","5","224","00:23:35:15","00:23:37:06","that are only found in Danhyanggok."
"1","5","225","00:23:37:08","00:23:38:06","Call me Master Lee."
"1","5","226","00:23:38:20","00:23:41:00","There is enough
food and space for all of us,"
"1","5","227","00:23:41:02","00:23:42:23","so make yourselves at home."
"1","5","228","00:23:46:08","00:23:47:22","All right, Sapsali."
"1","5","229","00:23:50:04","00:23:51:13","Do you really not remember?"
"1","5","230","00:23:51:15","00:23:53:15","Did I really sleepwalk last night?"
"1","5","231","00:24:07:16","00:24:08:22","I swear I was on the floor…"
"1","5","232","00:24:08:24","00:24:11:11","That soul shifter is special."
"1","5","233","00:24:11:13","00:24:14:18","There is a great soul
dwelling inside that small body."
"1","5","234","00:24:17:00","00:24:18:24","Let us get to know her a bit."
"1","5","235","00:24:19:02","00:24:20:13","Do not lie."
"1","5","236","00:24:20:15","00:24:23:05","I am serious. I moved you
so you could sleep comfortably."
"1","5","237","00:24:23:07","00:24:24:16","What is your relationship?"
"1","5","238","00:24:26:10","00:24:27:15","Are you married?"
"1","5","239","00:24:27:17","00:24:28:23","-No.
-No."
"1","5","240","00:24:29:22","00:24:33:01","You did not put me on the bed.
I remember sleeping on the floor."
"1","5","241","00:24:33:03","00:24:35:04","Why would I lie to you? I really--"
"1","5","242","00:24:35:06","00:24:36:13","-You always lie.
-They must be married."
"1","5","243","00:24:37:11","00:24:38:15","-We are not.
-We are not."
"1","5","244","00:24:39:05","00:24:40:20","So did you win?"
"1","5","245","00:24:40:22","00:24:42:10","No, I lost. But…"
"1","5","246","00:24:43:07","00:24:44:17","He is very strong."
"1","5","247","00:24:44:19","00:24:46:24","-He is--
-Good for you. I knew it."
"1","5","248","00:24:47:01","00:24:48:02","What?"
"1","5","249","00:24:52:11","00:24:55:20","They even held a gathering.
Things are getting out of hand."
"1","5","250","00:24:55:22","00:24:59:06","Do you think Uk and Mu-deok are all right?"
"1","5","251","00:24:59:08","00:25:02:00","They went to Sari Village,
Mu-deok's hometown."
"1","5","252","00:25:02:02","00:25:03:06","She must be happy."
"1","5","253","00:25:05:02","00:25:06:16","Why would she be happy?"
"1","5","254","00:25:06:18","00:25:07:21","She had to leave you."
"1","5","255","00:25:07:24","00:25:10:05","-So?
-Goodness, you fool."
"1","5","256","00:25:10:07","00:25:12:05","Mu-deok is in love with you."
"1","5","257","00:25:14:21","00:25:16:05","She only said that"
"1","5","258","00:25:17:03","00:25:18:12","so she could help Uk."
"1","5","259","00:25:18:13","00:25:20:06","Sure. Whatever."
"1","5","260","00:25:23:06","00:25:26:04","I heard Young Master Jang ran away."
"1","5","261","00:25:26:06","00:25:30:10","He did not run away.
He just fled to take refuge."
"1","5","262","00:25:30:12","00:25:31:23","What is the difference?"
"1","5","263","00:25:32:00","00:25:34:17","Does that mean
he went to Danhyanggok with Mu-deok?"
"1","5","264","00:25:36:14","00:25:38:16","-Danhyanggok?
-Yes."
"1","5","265","00:25:38:18","00:25:42:02","She lit firecrackers there recently
under Young Master Jang's orders."
"1","5","266","00:25:42:05","00:25:44:19","I remember seeing the fireworks
from the fortress."
"1","5","267","00:25:44:21","00:25:47:23","I figured that was where they went
since it is not too far away."
"1","5","268","00:25:48:01","00:25:50:17","-Did I guess correctly?
-No."
"1","5","269","00:25:50:19","00:25:53:16","Mu-deok took him
to Sari Village, her hometown."
"1","5","270","00:25:53:19","00:25:55:19","Oh, I see. Sari Village."
"1","5","271","00:25:55:21","00:25:57:24","Do not tell anyone that Uk is there."
"1","5","272","00:25:58:13","00:26:00:05","All right. I will not."
"1","5","273","00:26:00:07","00:26:01:10","Enjoy."
"1","5","274","00:26:03:15","00:26:05:23","Mu-deok used to go to Danhyanggok?"
"1","5","275","00:26:06:00","00:26:07:13","That place is pretty dangerous."
"1","5","276","00:26:07:15","00:26:09:23","Is that the place
where you kept your pet bird?"
"1","5","277","00:26:10:16","00:26:12:17","You hurt your leg there
and worried everyone."
"1","5","278","00:26:13:16","00:26:15:01","Yes, it was Danhyanggok."
"1","5","279","00:26:17:06","00:26:19:10","I had forgotten all about that place."
"1","5","280","00:26:33:02","00:26:34:05","The fire is weak."
"1","5","281","00:26:39:06","00:26:41:22","His body must be filled with energy,
judging by his strength."
"1","5","282","00:26:44:22","00:26:46:15","He has mastered Jipsu."
"1","5","283","00:26:47:05","00:26:49:15","Jipsu? That means he is as strong as I am."
"1","5","284","00:26:49:17","00:26:52:01","No wonder it was not easy to fight him."
"1","5","285","00:27:01:15","00:27:03:19","He is using his energy to control fire."
"1","5","286","00:27:03:21","00:27:04:24","He is far above"
"1","5","287","00:27:05:21","00:27:07:00","the Ryusu level."
"1","5","288","00:27:07:02","00:27:09:03","RYUSU: THE STAGE OF EMITTING
ENERGY FROM THE BODY"
"1","5","289","00:27:09:17","00:27:10:16","Ryusu?"
"1","5","290","00:27:11:19","00:27:14:10","He is stronger than I am.
I could have gotten badly hurt."
"1","5","291","00:27:19:18","00:27:21:11","The rain has soaked my clothes."
"1","5","292","00:27:43:13","00:27:44:17","He has mastered Chisu."
"1","5","293","00:27:45:12","00:27:47:10","He dried his clothes so easily."
"1","5","294","00:27:47:12","00:27:50:03","He is a master
of the higher levels of Chisu."
"1","5","295","00:27:56:23","00:27:58:13","A master of levels beyond Chisu?"
"1","5","296","00:27:59:21","00:28:01:07","I could have died."
"1","5","297","00:28:04:23","00:28:06:12","It is nice and dry."
"1","5","298","00:28:15:12","00:28:16:20","Do not drink that tea."
"1","5","299","00:28:21:14","00:28:23:02","You drank the entire pot?"
"1","5","300","00:28:23:03","00:28:24:03","Yes."
"1","5","301","00:28:24:06","00:28:26:08","Are you all right? Do you feel unwell?"
"1","5","302","00:28:28:23","00:28:29:24","Did you brew poisonous herbs?"
"1","5","303","00:28:30:22","00:28:32:07","No, not poisonous herbs."
"1","5","304","00:28:32:09","00:28:33:16","Chaste herbs."
"1","5","305","00:28:33:18","00:28:35:00","Chaste?"
"1","5","306","00:28:35:02","00:28:36:08","Chaste herbs?"
"1","5","307","00:28:36:23","00:28:39:24","You mentioned picking herbs
that grow only in Danhyanggok."
"1","5","308","00:28:40:01","00:28:41:09","Did you mean chaste herbs?"
"1","5","309","00:28:43:17","00:28:45:13","You know about chaste herbs?"
"1","5","310","00:28:45:14","00:28:48:13","I heard that there were mages
who drink tea made with chaste herbs"
"1","5","311","00:28:48:16","00:28:51:24","to lower their libido so they could focus
on mastering their spells."
"1","5","312","00:28:53:09","00:28:55:01","Lower their libido? What is that?"
"1","5","313","00:28:55:22","00:28:58:17","Your sexual desire,
one of the five desires of humans."
"1","5","314","00:28:58:19","00:29:00:06","What? Sexual desire?"
"1","5","315","00:29:02:24","00:29:05:02","Chaste herbs cut off…"
"1","5","316","00:29:06:14","00:29:09:19","the energy that causes humans
to have sexual desires."
"1","5","317","00:29:12:00","00:29:14:19","I heard about a mage
who reached a high level of sorcery"
"1","5","318","00:29:14:21","00:29:17:12","by cutting off his libido
and mastering spells."
"1","5","319","00:29:17:14","00:29:20:18","They say he only wears clothes
made with hemp fabric,"
"1","5","320","00:29:20:21","00:29:24:01","which is why they call him,
""Hemp Master Lee."""
"1","5","321","00:29:24:03","00:29:27:21","You really do know a lot of things
for a mere maid."
"1","5","322","00:29:30:11","00:29:33:17","I am honored to have met a mage
who has reached such a high level."
"1","5","323","00:29:34:05","00:29:36:04","Here is a proper greeting,
Hemp Master Lee."
"1","5","324","00:29:44:20","00:29:45:19","Young Master."
"1","5","325","00:29:45:21","00:29:47:19","What are you doing? Greet him properly."
"1","5","326","00:29:50:22","00:29:54:05","Does this mean my libido has been cut off?"
"1","5","327","00:29:55:14","00:29:56:17","No…"
"1","5","328","00:29:56:19","00:29:57:19","No way."
"1","5","329","00:29:57:21","00:29:59:10","No…"
"1","5","330","00:30:00:03","00:30:02:01","That cannot happen. Please help me."
"1","5","331","00:30:02:22","00:30:05:16","A single pot of tea is not enough
to cut off your libido."
"1","5","332","00:30:05:18","00:30:07:14","Are you sure? Tell me the truth!"
"1","5","333","00:30:07:15","00:30:09:15","Yes, it is the truth.
If you are so worried,"
"1","5","334","00:30:09:18","00:30:12:04","I will make you a tonic
to help boost it back."
"1","5","335","00:30:14:03","00:30:16:19","Thank you."
"1","5","336","00:30:16:21","00:30:17:21","Master Lee."
"1","5","337","00:30:17:23","00:30:20:17","Can you help my young master?"
"1","5","338","00:30:20:19","00:30:25:03","He is struggling to control the energy
that is focused on his right arm."
"1","5","339","00:30:25:06","00:30:29:04","Can you help him control it?"
"1","5","340","00:30:29:06","00:30:30:22","Teaching him would not be hard,"
"1","5","341","00:30:30:24","00:30:33:23","but if you wish to learn from me,
you must do as I say."
"1","5","342","00:30:34:01","00:30:35:06","Are you ready for that?"
"1","5","343","00:30:35:08","00:30:36:18","He is ready to do anything."
"1","5","344","00:30:36:20","00:30:37:18","Right?"
"1","5","345","00:30:40:07","00:30:43:01","What exactly do I need to do?"
"1","5","346","00:30:43:03","00:30:44:06","Just like me,"
"1","5","347","00:30:45:01","00:30:46:11","you must drink chaste herb tea."
"1","5","348","00:30:47:19","00:30:50:04","Are you willing to cut off…"
"1","5","349","00:30:52:21","00:30:53:23","your libido?"
"1","5","350","00:30:58:13","00:31:00:03","You drank the whole pot?"
"1","5","351","00:31:00:16","00:31:01:16","Yes."
"1","5","352","00:31:02:15","00:31:03:20","You can do it, right?"
"1","5","353","00:31:15:18","00:31:17:24","So what if he is a renowned mage?"
"1","5","354","00:31:18:02","00:31:21:20","He is stuck here all by himself
without a pupil for a good reason."
"1","5","355","00:31:22:15","00:31:24:22","His method will speed things up."
"1","5","356","00:31:25:09","00:31:28:03","You will quickly be able to control
that energy in your arm."
"1","5","357","00:31:28:05","00:31:31:20","Listen. He wants me to drink
that chaste herb tea. That is ridiculous."
"1","5","358","00:31:31:22","00:31:36:08","I am already bothered
by how much I drank yesterday."
"1","5","359","00:31:36:10","00:31:38:21","I wonder if this tonic
will be enough to undo it."
"1","5","360","00:31:38:23","00:31:40:19","It is not entirely ridiculous."
"1","5","361","00:31:41:22","00:31:43:21","Cutting off your libido is not a bad idea"
"1","5","362","00:31:43:23","00:31:47:08","if you will not be needing it for a while.
It is a good way to train."
"1","5","363","00:31:51:10","00:31:54:17","Are you saying
I will not be needing it for a while?"
"1","5","364","00:31:56:16","00:31:58:16","Mu-deok, look me in the eye and tell me."
"1","5","365","00:31:58:18","00:32:00:06","Yes! Is that a problem?"
"1","5","366","00:32:00:08","00:32:02:07","Think about it.
This is a rare opportunity."
"1","5","367","00:32:02:09","00:32:04:14","It takes a lot of luck
to meet someone like him."
"1","5","368","00:32:05:15","00:32:07:06","Just practice celibacy for a while"
"1","5","369","00:32:08:07","00:32:09:07","and get rid of this."
"1","5","370","00:32:09:09","00:32:11:22","Do not make it sound like
a walk in the park."
"1","5","371","00:32:11:24","00:32:14:00","Impotence is a small sacrifice
for a high-level mage."
"1","5","372","00:32:14:02","00:32:15:22","See? Listen to what you just said."
"1","5","373","00:32:15:24","00:32:18:10","You do not care
if my libido will be cut off forever."
"1","5","374","00:32:18:12","00:32:19:24","Stop fussing over what is useless."
"1","5","375","00:32:20:01","00:32:22:02","It is precious to me
regardless of its use!"
"1","5","376","00:32:33:08","00:32:34:21","Hey…"
"1","5","377","00:32:34:23","00:32:37:16","Mu-deok, are you all right?"
"1","5","378","00:32:38:06","00:32:40:07","What just happened?"
"1","5","379","00:32:41:08","00:32:42:06","Ryusu."
